product_id,product_name,category,sub_category,brand,model_no,color,size,weight_kg,cost_price,mrp,supplier_id,manufacture_date,expiry_date,warranty_months,is_returnable,is_active,created_date,updated_ts,source_system
PRD1047,,,Premium,Living&Co,,Red,M,3.27,,,SUP196,,2024-06-05,24.0,Y,Y,,2024-03-02 00:00:00,
PRD1073,,Kitchen,,Living&Co,M2779,,S,2.56,,407.67,,invalid_date,invalid_date,12.0,,N,,invalid_ts,ERP
PRD1012,,Kitchen,Small,Living&Co,M798,,S,4.41,,,,,2024-08-13,,N,Y,2024-12-20,2024-04-09 00:00:00,PIM
PRD1013,,Home,Small,Briscoe,,,L,,,,,invalid_date,invalid_date,36.0,N,,,invalid_ts,
PRD1007,,Furniture,Large,Briscoe,M2030,White,,,854.37,2134.63,SUP14,invalid_date,2024-10-07,24.0,,N,invalid_date,invalid_ts,
PRD1164,,,Premium,Living&Co,M4008,White,L,,874.08,,SUP57,invalid_date,invalid_date,36.0,Y,N,invalid_date,,
PRD1150,,,Small,Other,,,S,19.57,993.94,,,2024-08-03,invalid_date,24.0,Y,Y,invalid_date,,PIM
PRD1061,,Kitchen,,Other,M196,,,,807.22,,,2024-06-16,invalid_date,,,Y,invalid_date,,ERP
PRD1050,Product_8433,Furniture,Premium,Briscoe,M3286,,M,8.33,395.41,,,invalid_date,2025-08-19,,Y,N,invalid_date,,
PRD1028,,,Small,Briscoe,M4164,,M,,1055.88,,SUP173,invalid_date,invalid_date,36.0,Y,N,,,ERP
PRD1093,,Electronics,Small,Living&Co,,White,L,6.97,1195.99,389.75,,invalid_date,2024-05-22,36.0,N,N,,2025-02-21 00:00:00,
PRD1068,,Home,Large,Briscoe,,Red,S,10.75,56.96,,SUP146,2025-01-23,2025-05-29,24.0,,Y,2024-10-09,2025-01-16 00:00:00,
PRD1153,,,Small,Other,M1516,White,S,,,,,,2025-07-03,24.0,,,,2025-10-29 00:00:00,PIM
PRD1063,Product_8438,Home,Premium,Living&Co,,Red,L,10.58,487.42,1694.89,,2024-03-05,2025-10-29,12.0,,Y,invalid_date,invalid_ts,PIM
PRD1015,Product_8439,Furniture,Large,,,,,,1443.9,2260.89,,invalid_date,,12.0,Y,Y,2025-05-16,invalid_ts,
PRD1161,Product_8440,Kitchen,Premium,Briscoe,M2068,Black,S,10.44,,1141.81,SUP10,2025-08-17,invalid_date,12.0,,N,invalid_date,,ERP
PRD1187,,,Premium,,,White,,,1310.56,2818.74,SUP59,,2025-06-04,12.0,N,,invalid_date,invalid_ts,PIM
PRD1187,Product_8442,Home,Premium,Briscoe,M1679,White,S,,1248.92,,,2024-05-25,invalid_date,12.0,Y,Y,2025-03-28,2025-01-27 00:00:00,ERP
PRD1098,Product_8443,Electronics,Large,Other,,Red,M,,843.28,1828.76,SUP49,,2024-07-25,,Y,N,invalid_date,2025-08-27 00:00:00,PIM
PRD1157,Product_8444,Kitchen,,Living&Co,M52,Black,L,,407.8,110.5,SUP132,2024-10-17,2025-09-25,24.0,Y,N,,,PIM
PRD1049,,Furniture,Premium,Living&Co,M3916,Black,M,16.05,148.79,,,,,36.0,,N,invalid_date,,
PRD1075,Product_8446,Electronics,Small,Briscoe,M4340,White,S,,630.15,1994.84,,2025-07-03,2025-02-25,12.0,N,,,,
PRD1047,,Furniture,Premium,Other,,White,M,11.12,66.33,472.49,,,,,Y,Y,2024-02-05,,ERP
PRD1005,,Home,Large,,,Red,L,,940.94,,SUP6,2024-04-02,,,,,2024-05-20,invalid_ts,ERP
PRD1011,Product_8449,Kitchen,Small,Other,M238,,L,17.56,173.41,,,2024-12-09,2025-04-17,36.0,,,2025-07-12,invalid_ts,
PRD1108,Product_8450,Home,Large,Briscoe,,Red,L,6.47,1290.3,2229.13,,,2024-03-16,24.0,,Y,2024-02-27,,
PRD1185,,Furniture,,,M3473,Red,,,400.89,,,,,12.0,,Y,2025-04-10,2025-02-09 00:00:00,
PRD1064,Product_8452,Kitchen,,Other,,,,,216.65,2745.77,,invalid_date,invalid_date,24.0,N,Y,invalid_date,invalid_ts,PIM
PRD1121,,Furniture,,Other,M3656,,L,,599.08,2455.14,SUP108,,2025-08-29,12.0,N,,2025-06-29,,ERP
PRD1046,Product_8454,Home,Large,,M2977,Red,,3.89,,,SUP55,invalid_date,,,,Y,2025-06-27,invalid_ts,
PRD1070,,Home,Large,Other,,Black,,10.36,,2980.15,,2025-11-27,2024-10-16,,Y,Y,invalid_date,invalid_ts,
PRD1064,,Electronics,Large,Other,,White,S,4.75,,2967.73,,,invalid_date,36.0,N,,,2024-05-14 00:00:00,ERP
PRD1042,,,Small,Other,M4683,Black,,,,,,2024-08-22,2024-06-21,12.0,N,,,2024-08-04 00:00:00,PIM
PRD1101,,,Premium,Other,,Red,M,,995.17,1187.77,SUP12,2025-02-25,,24.0,N,N,2025-07-27,,PIM
PRD1090,,Kitchen,Premium,Briscoe,,Black,L,2.59,810.84,2226.75,,,2025-07-11,24.0,,Y,2025-07-03,,
PRD1063,Product_8460,Kitchen,Premium,Briscoe,,Black,,16.79,,,SUP200,,invalid_date,12.0,Y,Y,2024-03-23,invalid_ts,
PRD1154,,,Large,,,White,,7.7,,,SUP19,2025-08-24,,36.0,,,2024-02-18,2025-10-27 00:00:00,PIM
PRD1101,,Home,Premium,Other,,Black,M,13.59,,2515.77,,,2024-03-25,12.0,N,Y,2025-08-27,,
PRD1023,Product_8463,,Small,Briscoe,,White,S,13.28,,2383.8,SUP76,,invalid_date,24.0,,,,invalid_ts,
PRD1159,,Kitchen,Small,Briscoe,M3701,Black,,0.97,1440.76,,,,2024-04-14,12.0,,N,invalid_date,invalid_ts,ERP
PRD1108,Product_8465,Home,Large,Briscoe,,Black,L,,480.28,,,,invalid_date,,,,,2024-07-20 00:00:00,PIM
PRD1167,,Furniture,,Living&Co,M4096,,L,16.19,,758.4,SUP23,,2025-11-30,24.0,N,,invalid_date,,PIM
PRD1035,Product_8467,Electronics,Small,Other,M1330,White,,3.82,,,SUP56,invalid_date,invalid_date,36.0,,N,,2024-06-18 00:00:00,PIM
PRD1155,Product_8468,Furniture,,Briscoe,,,,,571.18,,,2025-08-09,,36.0,,Y,invalid_date,,
PRD1149,Product_8469,Home,,Living&Co,M4909,Black,L,8.05,,1248.45,SUP115,,invalid_date,24.0,N,N,invalid_date,invalid_ts,
PRD1130,Product_8470,Kitchen,Small,,,White,,,1302.23,,SUP155,2024-09-22,2025-05-19,36.0,Y,Y,invalid_date,2024-10-23 00:00:00,PIM
PRD1085,,Furniture,,,,Red,L,5.52,849.34,255.83,,2024-11-24,,36.0,,Y,,invalid_ts,PIM
PRD1198,,Home,Large,,,Red,M,,,2750.55,,,invalid_date,24.0,,N,invalid_date,invalid_ts,PIM
PRD1054,,Home,Premium,Other,M3802,,M,10.2,,,SUP58,invalid_date,invalid_date,12.0,,N,2024-10-05,,ERP
PRD1068,Product_8474,Home,Small,Briscoe,,,,2.34,,,,,,36.0,,Y,invalid_date,,
PRD1015,Product_8475,Furniture,,Living&Co,,White,L,,1325.55,,SUP57,,,36.0,N,N,2024-11-21,2024-09-26 00:00:00,PIM
PRD1064,Product_8476,Home,Premium,,,Black,M,,1030.65,2962.82,,invalid_date,2024-08-09,24.0,Y,N,2025-03-26,invalid_ts,
PRD1131,,Furniture,,Living&Co,M2818,Red,L,,,,SUP119,2024-11-28,invalid_date,,,,2024-03-18,,
PRD1085,Product_8478,Home,,Living&Co,M2254,,M,19.13,,,,2024-05-16,invalid_date,24.0,Y,Y,2025-03-07,,PIM
PRD1071,Product_8479,Furniture,Large,Living&Co,,White,,,,,SUP193,invalid_date,invalid_date,,Y,N,invalid_date,2025-06-08 00:00:00,
PRD1043,Product_8480,Home,Small,Briscoe,M1774,,S,6.49,333.07,,,,2024-10-08,,Y,,invalid_date,invalid_ts,ERP
PRD1158,Product_8481,Kitchen,Small,Living&Co,,Black,S,12.97,,312.02,,,,24.0,,Y,invalid_date,2024-12-03 00:00:00,ERP
PRD1050,,Electronics,Large,Other,M1933,Black,L,2.06,940.57,493.85,SUP120,2024-02-17,invalid_date,36.0,N,N,2024-06-29,,
PRD1152,,Electronics,Large,Living&Co,M2933,Red,S,,1206.76,,,,invalid_date,,N,,2024-10-27,2024-01-22 00:00:00,ERP
PRD1198,Product_8484,Furniture,,Other,,White,M,17.69,1004.38,,SUP141,2025-02-13,invalid_date,12.0,N,N,2024-02-21,,PIM
PRD1118,Product_8485,Electronics,Large,,,Black,M,,247.31,2937.81,,invalid_date,invalid_date,24.0,,,,2025-10-24 00:00:00,PIM
PRD1024,,,Small,Briscoe,M742,Black,S,10.27,,447.57,,invalid_date,2024-12-14,36.0,,,2025-11-24,2024-08-15 00:00:00,
PRD1106,,Electronics,Small,Briscoe,M2418,Red,,4.97,1448.13,,SUP175,2025-02-16,,12.0,N,,invalid_date,2024-09-04 00:00:00,PIM
PRD1028,,Furniture,Small,Other,M3171,,S,,1431.62,1612.29,SUP98,2024-07-24,invalid_date,36.0,,,invalid_date,,ERP
PRD1059,Product_8489,,Large,Other,M1812,White,S,18.09,,,,invalid_date,,36.0,N,Y,2024-08-09,,PIM
PRD1005,,Kitchen,Premium,Other,M221,Red,M,,695.69,,SUP7,invalid_date,2024-02-20,,N,Y,2025-05-22,invalid_ts,
PRD1194,Product_8491,,Premium,Living&Co,,White,L,,1443.1,,SUP10,,,24.0,,Y,2025-05-08,invalid_ts,ERP
PRD1070,Product_8492,Home,Large,Living&Co,M4281,Black,S,,338.06,1921.83,SUP175,,2025-10-24,12.0,Y,N,,2024-06-09 00:00:00,ERP
PRD1120,,Kitchen,Small,Living&Co,M4699,Red,M,,,,,2024-03-12,2024-12-22,12.0,,,invalid_date,2024-07-05 00:00:00,ERP
PRD1115,Product_8494,Electronics,,Other,M3684,White,S,19.72,,,SUP13,2025-07-28,2024-04-26,36.0,N,N,,2024-10-10 00:00:00,PIM
PRD1151,,Electronics,,Other,,Red,,,227.5,,,invalid_date,2024-01-23,36.0,,N,2025-03-17,invalid_ts,
PRD1071,Product_8496,,Large,Living&Co,M4005,Black,S,,1092.98,,,2024-01-28,,36.0,Y,,2025-08-04,invalid_ts,
PRD1119,,,Premium,Briscoe,M1354,White,S,,,,,invalid_date,invalid_date,24.0,,Y,,2025-05-16 00:00:00,
PRD1173,,Electronics,Premium,Other,,Red,S,14.96,,,SUP126,,,24.0,Y,,,invalid_ts,ERP
PRD1005,,Home,Small,Briscoe,M1442,Black,M,,875.98,872.03,SUP151,,invalid_date,24.0,,N,2025-04-11,2024-07-16 00:00:00,ERP
PRD1050,,,Premium,Other,,,M,13.61,,,,,2024-06-27,36.0,,Y,invalid_date,,PIM
PRD1106,,Kitchen,Large,Living&Co,,White,L,18.65,1417.46,888.19,,,2024-10-19,,N,,2024-05-27,invalid_ts,PIM
PRD1079,Product_8502,Home,Small,,M3529,White,M,,507.05,,SUP185,,,36.0,Y,N,,,PIM
PRD1089,,,Large,Living&Co,M3671,Red,M,,,,,2025-10-02,invalid_date,12.0,Y,N,invalid_date,invalid_ts,
PRD1071,Product_8504,Electronics,Small,Other,,Black,L,,1364.97,,,2024-05-23,2025-11-07,24.0,,,2024-12-15,2024-08-16 00:00:00,PIM
PRD1051,,Furniture,Small,,,,M,,,,SUP104,2024-02-02,,36.0,,,2024-02-03,,
PRD1086,,,Small,Briscoe,M2421,White,L,3.07,797.4,742.08,,,invalid_date,12.0,Y,Y,2025-08-13,2025-03-09 00:00:00,
PRD1088,,Home,Large,Other,,White,L,15.04,86.98,307.67,SUP18,2025-08-23,,,,,invalid_date,2025-03-18 00:00:00,ERP
PRD1081,Product_8508,Furniture,Small,Other,M2496,Black,L,1.86,1036.06,,SUP84,invalid_date,2024-03-29,,N,,,,PIM
PRD1149,,Kitchen,,,M4487,,L,5.54,,749.08,SUP19,invalid_date,2024-08-03,36.0,Y,Y,invalid_date,,
PRD1031,Product_8510,Home,,Other,,White,S,16.61,1198.73,2949.17,SUP139,,,24.0,,,2025-06-30,,
PRD1167,Product_8511,Furniture,Small,,,,S,2.57,1132.76,,SUP79,2025-03-23,invalid_date,24.0,Y,,2025-02-05,,
PRD1002,Product_8512,,Small,Living&Co,M3115,Red,M,,418.96,213.15,SUP141,invalid_date,2024-03-13,,N,,2024-12-12,,ERP
PRD1072,Product_8513,Furniture,Small,Other,,Red,,2.19,,,SUP11,invalid_date,,,,,invalid_date,2025-03-23 00:00:00,ERP
PRD1142,,,Premium,,M5000,Red,L,1.48,,,,2025-10-11,2025-03-30,12.0,,,,2025-05-06 00:00:00,
PRD1074,Product_8515,Furniture,Small,Living&Co,,Black,L,,769.56,2750.78,SUP91,,,24.0,,Y,,2024-02-07 00:00:00,ERP
PRD1153,,,Large,Living&Co,,Red,,11.25,946.58,2312.85,SUP173,,invalid_date,36.0,,N,,,ERP
PRD1030,Product_8517,Furniture,Premium,Living&Co,,,S,,,,,2024-04-08,invalid_date,24.0,N,Y,invalid_date,,ERP
PRD1179,,Furniture,Premium,Other,,Red,S,14.11,,269.58,SUP156,invalid_date,,24.0,Y,N,2024-02-26,,
PRD1001,,Home,,Other,M412,White,M,18.97,,,,2024-07-22,invalid_date,36.0,N,Y,,2025-11-23 00:00:00,PIM
PRD1027,Product_8520,Kitchen,Premium,Living&Co,,Black,,7.89,1165.59,2069.83,SUP103,,2025-07-05,12.0,Y,,2024-04-25,invalid_ts,PIM
PRD1071,Product_8521,Home,,,M2831,,L,17.21,,,,,2025-01-20,12.0,Y,,invalid_date,,
PRD1200,Product_8522,Home,Premium,Other,,,,16.6,731.9,2390.84,SUP156,,2024-03-25,36.0,Y,,,2025-06-22 00:00:00,
PRD1079,Product_8523,Electronics,Premium,,M638,Black,M,0.71,1455.46,,,,2024-09-29,24.0,,,invalid_date,invalid_ts,PIM
PRD1122,,Home,Premium,Living&Co,,White,S,9.11,,,,invalid_date,,,N,N,,,PIM
PRD1149,Product_8525,Furniture,Premium,Briscoe,,Red,S,10.31,,,,2025-02-14,,24.0,Y,N,invalid_date,2025-11-30 00:00:00,
PRD1010,Product_8526,,Premium,Living&Co,,White,,,450.93,2155.55,SUP29,2025-09-28,invalid_date,24.0,N,,2025-08-06,2025-08-26 00:00:00,PIM
PRD1106,,Home,Small,Briscoe,M3679,Black,L,,1216.15,2658.48,,invalid_date,,,N,N,,2025-10-22 00:00:00,
PRD1097,Product_8528,Kitchen,Large,,M1249,White,,,111.99,,SUP184,invalid_date,invalid_date,12.0,,N,2025-06-23,,PIM
PRD1149,Product_8529,Kitchen,Large,Briscoe,M1472,Black,L,16.11,305.32,,SUP46,2024-05-05,,,Y,Y,invalid_date,2025-08-26 00:00:00,ERP
PRD1036,Product_8530,Electronics,Small,Other,M4585,Black,L,,,,SUP67,2025-09-09,,24.0,,N,invalid_date,invalid_ts,
PRD1008,,Electronics,Large,Other,,Black,M,,,,SUP3,2024-11-11,2025-07-28,12.0,Y,Y,2025-06-03,,ERP
PRD1130,Product_8532,,,Briscoe,,Black,,,,,SUP9,invalid_date,,36.0,N,,,invalid_ts,ERP
PRD1143,,Electronics,Large,Briscoe,,Red,,,386.01,,,,,24.0,N,Y,2024-04-15,2024-06-28 00:00:00,PIM
PRD1086,Product_8534,Furniture,Small,,M1817,White,,18.82,205.29,1923.47,,invalid_date,2025-11-26,,N,N,invalid_date,,ERP
PRD1132,,,Premium,Living&Co,M3376,Black,,,1339.29,,,,2024-05-02,12.0,Y,N,invalid_date,,
PRD1128,Product_8536,Electronics,Large,Briscoe,,,M,,,2005.24,,invalid_date,,24.0,Y,Y,,2024-10-30 00:00:00,PIM
PRD1084,,Home,,Living&Co,,White,S,14.55,,,SUP144,2025-11-21,,12.0,,Y,2024-11-28,,
PRD1098,,,Small,Other,M2428,Black,M,,,,,invalid_date,,24.0,,Y,,invalid_ts,PIM
PRD1048,,Home,Premium,Briscoe,M669,Black,M,5.09,,,SUP142,2025-07-11,invalid_date,12.0,Y,N,,,
PRD1176,,,Premium,,,White,S,19.63,,457.38,,invalid_date,2024-11-05,,N,N,invalid_date,invalid_ts,PIM
PRD1096,Product_8541,Home,,Other,,White,L,8.16,767.11,2847.68,SUP170,invalid_date,2024-04-04,36.0,Y,,2024-08-30,,ERP
PRD1082,,Furniture,Large,Other,,Black,L,6.06,681.04,180.02,SUP74,,,,N,N,,2025-02-08 00:00:00,PIM
PRD1174,Product_8543,,Premium,Briscoe,,Black,S,,,181.02,,,invalid_date,,,N,,2024-10-21 00:00:00,ERP
PRD1102,,Kitchen,Premium,,,Red,M,14.13,,2482.49,SUP46,2024-05-26,,36.0,N,N,,,
PRD1046,Product_8545,Kitchen,,Briscoe,M639,Red,,,,,SUP196,invalid_date,,36.0,Y,N,,2024-04-08 00:00:00,PIM
PRD1130,,Home,Small,Living&Co,M3605,Red,S,,1312.8,2352.1,SUP120,2025-04-26,invalid_date,,,N,,2024-08-02 00:00:00,
PRD1128,,Furniture,Premium,,,White,S,16.17,,,SUP57,invalid_date,invalid_date,36.0,Y,Y,2024-10-07,,ERP
PRD1022,Product_8548,Electronics,Large,Briscoe,M4668,,S,,,1080.22,,invalid_date,,12.0,,N,invalid_date,2024-11-18 00:00:00,PIM
PRD1161,Product_8549,Furniture,Premium,Briscoe,,Red,L,17.04,1279.98,945.35,,2025-01-11,,12.0,Y,Y,invalid_date,invalid_ts,PIM
PRD1086,Product_8550,Electronics,Premium,Living&Co,,Black,S,3.32,,,SUP51,2024-08-20,2025-10-14,12.0,N,Y,,invalid_ts,ERP
PRD1181,Product_8551,Electronics,Small,Other,,Black,,17.11,,2832.53,SUP167,2024-04-28,,36.0,,N,2025-04-28,,ERP
PRD1195,Product_8552,Home,,Living&Co,,White,M,,,,SUP52,invalid_date,,24.0,Y,Y,,2025-07-31 00:00:00,
PRD1041,Product_8553,Kitchen,Small,,,White,M,6.19,,2156.57,,invalid_date,2024-11-14,24.0,,N,invalid_date,2024-04-01 00:00:00,ERP
PRD1051,,Kitchen,Premium,Living&Co,,,L,,,,,,invalid_date,12.0,Y,,2024-10-14,,
PRD1136,,Home,Small,,,Red,,3.76,617.16,,,,2024-04-24,36.0,Y,N,2025-04-29,invalid_ts,ERP
PRD1064,Product_8556,Furniture,Premium,Other,M330,Black,L,12.36,,460.54,SUP102,2024-02-07,,12.0,Y,,invalid_date,invalid_ts,PIM
PRD1059,Product_8557,Home,Small,,,Red,,,,,SUP160,2025-09-13,2025-03-31,24.0,Y,N,2025-10-26,,PIM
PRD1163,Product_8558,Furniture,,Living&Co,,White,M,14.59,372.92,,SUP130,,invalid_date,,N,,2024-01-08,,PIM
PRD1086,,Home,Small,,M1662,,S,,,,,,2025-01-24,36.0,N,Y,2024-12-22,invalid_ts,
PRD1143,Product_8560,Kitchen,Premium,,M3876,White,M,,,183.83,SUP63,,invalid_date,24.0,Y,Y,2025-06-23,,ERP
PRD1143,Product_8561,,Premium,Briscoe,,Black,S,,942.05,2696.86,,,invalid_date,36.0,Y,N,invalid_date,2025-07-04 00:00:00,
PRD1184,Product_8562,Home,Small,Briscoe,M3529,Red,L,,809.37,,SUP181,,invalid_date,36.0,,,2025-05-07,2024-03-14 00:00:00,
PRD1101,,,,,M209,Red,L,16.74,,,SUP102,,2025-03-31,36.0,,,,,ERP
PRD1103,Product_8564,,Premium,,,White,L,1.79,,,SUP26,,invalid_date,36.0,N,N,invalid_date,2024-10-28 00:00:00,
PRD1098,Product_8565,Home,Large,Other,,Black,L,,837.04,,,,2025-09-26,12.0,,N,invalid_date,invalid_ts,
PRD1054,,Home,Small,Briscoe,M346,,L,9.13,1104.63,2476.88,,,2024-02-09,36.0,N,Y,invalid_date,,PIM
PRD1169,Product_8567,Electronics,Premium,,M2849,White,S,5.46,,,SUP152,invalid_date,2024-09-01,12.0,,Y,invalid_date,2024-12-17 00:00:00,
PRD1188,Product_8568,Home,Large,Other,M2951,Black,M,16.79,584.21,,,invalid_date,invalid_date,12.0,,N,invalid_date,invalid_ts,ERP
PRD1119,Product_8569,Furniture,Premium,Briscoe,,Black,S,,136.08,646.87,,invalid_date,,12.0,N,Y,2024-03-05,,
PRD1011,Product_8570,Furniture,Premium,Briscoe,M2178,White,M,16.08,,,,2025-02-03,invalid_date,36.0,,,invalid_date,invalid_ts,ERP
PRD1080,Product_8571,,Large,Briscoe,,Black,L,,1176.65,2873.52,SUP19,,2024-07-26,36.0,N,,2025-02-15,,
PRD1010,,Kitchen,Premium,Other,M4569,Black,S,,,,SUP181,2024-06-18,,24.0,Y,Y,invalid_date,2025-10-15 00:00:00,
PRD1024,Product_8573,Home,Large,Living&Co,M2407,,,,185.27,1618.31,SUP164,,,36.0,N,,,invalid_ts,ERP
PRD1195,,Kitchen,Premium,Other,M3478,Black,S,6.07,,1166.88,,invalid_date,invalid_date,36.0,,Y,2024-02-14,2025-05-04 00:00:00,
PRD1200,Product_8575,Furniture,,Briscoe,,White,,,,2209.5,SUP157,2025-02-24,,24.0,N,N,invalid_date,,PIM
PRD1018,Product_8576,,Large,,M148,White,L,,,2313.67,,2024-09-22,,12.0,N,,,2025-01-18 00:00:00,ERP
PRD1105,,Furniture,Small,Briscoe,M3948,,L,0.72,,707.23,,2024-08-23,2025-10-15,12.0,,N,2024-04-15,2025-08-13 00:00:00,ERP
PRD1011,,Kitchen,Small,Briscoe,M4958,White,L,1.27,,1998.39,,invalid_date,invalid_date,,N,,,,
PRD1188,,Kitchen,Small,Living&Co,M4984,,M,1.77,,,SUP22,2024-02-04,invalid_date,36.0,N,,,invalid_ts,ERP
PRD1175,Product_8580,,Large,Living&Co,,,L,13.03,480.39,2154.92,SUP101,2024-05-22,2024-08-09,36.0,,,2025-09-10,2024-02-14 00:00:00,ERP
PRD1088,Product_8581,,Premium,Living&Co,M3134,Black,M,19.65,621.77,2110.57,SUP131,invalid_date,2024-05-30,12.0,,,invalid_date,,ERP
PRD1104,,,Small,,,Black,L,11.47,,2107.45,SUP145,2025-08-19,2024-08-22,36.0,Y,Y,,2025-05-30 00:00:00,
PRD1143,,Furniture,Large,Living&Co,M1158,White,,14.7,,2845.8,SUP42,2025-05-17,2024-09-23,36.0,,,invalid_date,2024-04-26 00:00:00,
PRD1049,Product_8584,Home,Premium,Other,M3970,,S,,,,SUP165,,invalid_date,12.0,Y,Y,invalid_date,invalid_ts,ERP
PRD1200,Product_8585,Electronics,,Briscoe,,White,L,12.1,1479.62,2340.95,SUP89,invalid_date,2025-09-05,36.0,N,,,,PIM
PRD1150,,Home,Premium,,M4921,White,S,4.75,,2753.32,SUP135,,2024-08-17,24.0,N,,2025-11-05,,ERP
PRD1031,Product_8587,,Premium,Living&Co,,White,,,,267.51,SUP37,invalid_date,invalid_date,24.0,N,Y,invalid_date,2025-07-20 00:00:00,
PRD1061,,Furniture,Large,Living&Co,,White,,17.88,1006.12,1525.93,SUP145,invalid_date,,36.0,,N,invalid_date,2025-11-06 00:00:00,PIM
PRD1071,,Electronics,Large,Living&Co,M3088,,S,4.3,1188.28,,SUP46,invalid_date,,24.0,Y,Y,,,ERP
PRD1154,Product_8590,Kitchen,,Briscoe,M2185,,M,,,,SUP67,invalid_date,2025-04-28,,,N,2024-05-23,,ERP
PRD1168,,Home,Large,Briscoe,M3294,Black,S,,,,SUP10,2024-06-15,2025-07-20,12.0,Y,Y,,invalid_ts,
PRD1054,Product_8592,,Small,Briscoe,,,M,,,2011.24,SUP132,invalid_date,2024-03-01,24.0,N,N,2024-03-22,2024-06-11 00:00:00,ERP
PRD1074,Product_8593,Electronics,Small,Briscoe,,Red,L,11.59,310.34,222.29,SUP138,2024-10-11,invalid_date,,Y,N,2024-05-04,2025-08-22 00:00:00,ERP
PRD1066,,,Premium,Other,M4485,Red,L,,,,SUP93,invalid_date,2025-09-25,36.0,N,Y,invalid_date,2024-04-18 00:00:00,PIM
PRD1025,,Kitchen,Large,Other,M1821,Black,S,18.82,1355.08,,,,,12.0,N,Y,2024-06-05,invalid_ts,PIM
PRD1064,Product_8596,Home,Small,,,,S,,,1747.25,,,invalid_date,12.0,,,invalid_date,,ERP
PRD1113,Product_8597,Home,,Other,,White,S,,,,SUP128,invalid_date,invalid_date,,N,,invalid_date,,
PRD1013,Product_8598,Home,Premium,Briscoe,,,,,403.12,682.77,SUP148,invalid_date,invalid_date,24.0,Y,Y,invalid_date,,ERP
PRD1143,,Electronics,Large,Briscoe,,Black,L,14.06,685.92,2921.26,SUP73,,,24.0,,N,,invalid_ts,
PRD1128,,Kitchen,Premium,,,,L,15.3,,1173.78,SUP141,invalid_date,invalid_date,,Y,,,2024-03-21 00:00:00,
PRD1160,,Furniture,Premium,Briscoe,M1199,White,,,544.92,2996.04,SUP132,invalid_date,2024-06-14,,,Y,invalid_date,,
PRD1027,Product_8602,Kitchen,,Briscoe,M4397,Red,L,,584.07,2854.98,SUP103,,2025-05-09,12.0,,N,2025-03-11,2025-07-25 00:00:00,PIM
PRD1139,,Furniture,Large,,,,L,,484.15,,,,invalid_date,,,Y,2024-11-19,2025-03-18 00:00:00,ERP
PRD1122,,Home,Premium,Living&Co,M4968,Red,M,,1355.14,,SUP104,,,,N,,2025-07-08,invalid_ts,
PRD1155,Product_8605,Furniture,Small,,,,L,15.96,862.37,1863.56,SUP79,invalid_date,,,N,N,invalid_date,2024-08-29 00:00:00,PIM
PRD1096,,Kitchen,,Other,,Black,S,,1031.7,,,2024-07-03,,24.0,,Y,invalid_date,,PIM
PRD1004,Product_8607,Home,,Living&Co,M1026,Black,M,10.34,,876.47,SUP48,,2024-03-12,,,N,,invalid_ts,
PRD1183,,,Premium,Briscoe,,Black,L,1.11,318.72,,SUP43,,2024-10-23,,,Y,,2025-09-12 00:00:00,PIM
PRD1133,Product_8609,Furniture,Premium,Living&Co,,White,,,1344.86,,SUP124,2025-09-01,2024-10-12,12.0,,Y,invalid_date,,
PRD1069,,Electronics,Small,,M4488,White,L,,,,,,,36.0,,,invalid_date,invalid_ts,
PRD1178,Product_8611,Home,,Living&Co,M321,Black,,,,,,2024-12-04,2024-10-27,36.0,,N,2024-11-20,,
PRD1080,Product_8612,Electronics,Large,,M3075,Red,S,,,515.29,SUP159,2024-06-26,,12.0,,Y,,invalid_ts,PIM
PRD1187,Product_8613,,Large,Other,M4808,White,S,,941.59,,,invalid_date,,,Y,Y,,2025-07-27 00:00:00,PIM
PRD1065,Product_8614,Furniture,,Briscoe,M4834,,,,133.3,918.24,,invalid_date,,12.0,N,Y,2024-05-28,,
PRD1185,,Kitchen,Large,Other,,,L,,934.16,,,invalid_date,2024-10-21,24.0,Y,,2025-07-21,2024-10-13 00:00:00,
PRD1078,Product_8616,Home,,Other,M4714,Red,M,12.37,1034.94,,,2025-07-13,2025-03-22,24.0,Y,Y,2025-08-29,invalid_ts,
PRD1114,,Home,Premium,,M3457,White,S,4.91,,,,,invalid_date,12.0,N,N,invalid_date,invalid_ts,
PRD1027,,Electronics,Large,,,Red,L,16.5,864.36,516.85,,2025-09-26,,12.0,,Y,invalid_date,2024-06-20 00:00:00,ERP
PRD1078,,Kitchen,Small,Briscoe,,White,,,,,,invalid_date,invalid_date,,N,Y,,invalid_ts,
PRD1043,Product_8620,Kitchen,Small,Other,M4636,Red,M,,,2625.23,SUP80,,,12.0,Y,Y,,,
PRD1103,,,Large,,M1459,White,,12.55,,1290.96,,invalid_date,2025-10-24,,,Y,,2024-11-10 00:00:00,PIM
PRD1072,,Electronics,Premium,Briscoe,,Red,,,225.97,,,invalid_date,2025-01-18,24.0,N,,,2025-04-10 00:00:00,
PRD1039,,Furniture,,Other,,,M,,1317.75,2883.69,,2024-05-25,invalid_date,24.0,Y,Y,2025-03-30,2025-10-07 00:00:00,
PRD1154,Product_8624,Furniture,Premium,,,Black,L,,,2266.37,,invalid_date,invalid_date,12.0,,Y,,,PIM
