transaction_id,store_id,terminal_id,product_id,quantity,unit_price,discount,tax,payment_type,currency,promo_code,cashier_id,is_return,return_reason,channel,gross_amount,net_amount,transaction_ts,load_date,source_system
TXN001729,,T1,,-2.0,,,265.16,UPI,AUD,SALE10,,,,ONLINE,,,,invalid_date,OMS
TXN004622,STR013,T3,,,1036.24,192.65,90.58,UPI,AUD,SALE10,EMP226,,CANCELLED,ONLINE,1880.03,947.09,,2024-12-31,
TXN000657,STR025,,,3.0,2815.5,234.87,,,NZD,DISC20,,N,,STORE,,,2024-08-05 00:00:00,,OMS
TXN001678,STR021,T4,,-2.0,,224.68,27.35,,NZD,,EMP414,N,DAMAGED,STORE,,,,invalid_date,POS
TXN003961,,,PRD1049,-2.0,271.52,,,CARD,,,EMP41,,,ONLINE,3830.03,1788.35,,,
TXN005417,,,,-2.0,189.02,,194.91,WALLET,NZD,SALE10,,,DAMAGED,,,,,invalid_date,OMS
TXN005722,STR014,T5,,-2.0,,,,WALLET,AUD,SALE10,EMP252,N,DAMAGED,ONLINE,,2385.62,invalid_ts,2025-01-05,POS
TXN003013,,,PRD1170,,,,,CARD,,SALE10,EMP417,,DAMAGED,STORE,,,,invalid_date,
TXN005579,,,PRD1085,-2.0,,49.72,,,,,EMP500,,DAMAGED,STORE,,,2024-04-13 00:00:00,2025-07-25,OMS
TXN000683,STR016,,PRD1008,-2.0,,185.15,170.12,CASH,,DISC20,,Y,CANCELLED,ONLINE,,,,,
TXN001308,,,,1.0,,,157.93,CARD,AUD,DISC20,EMP454,,CANCELLED,STORE,4511.42,1081.19,2024-06-01 00:00:00,2024-04-18,
TXN006750,STR029,T1,PRD1074,,788.42,,,UPI,NZD,DISC20,,Y,DAMAGED,,,,invalid_ts,,POS
TXN006269,STR006,T3,,1.0,2760.26,152.49,139.44,WALLET,AUD,DISC20,,Y,DAMAGED,STORE,,,invalid_ts,,
TXN006516,,T2,,5.0,,66.47,,CASH,,DISC20,EMP53,N,CANCELLED,ONLINE,4669.74,387.09,,invalid_date,
TXN000694,,,PRD1114,3.0,,217.42,296.75,WALLET,NZD,SALE10,EMP141,,CANCELLED,ONLINE,2462.01,561.85,,2025-02-03,OMS
TXN006957,STR024,,,,1890.73,136.31,,CASH,,SALE10,,,CANCELLED,ONLINE,219.08,2555.75,invalid_ts,,OMS
TXN002247,STR002,,PRD1148,1.0,,,254.08,UPI,NZD,SALE10,,N,CANCELLED,STORE,4663.84,249.79,2024-08-08 00:00:00,2024-04-19,
TXN003741,STR003,,PRD1169,2.0,,,,CASH,AUD,,EMP478,,,STORE,1137.96,4816.53,invalid_ts,,OMS
TXN005853,,,PRD1078,,2301.61,279.69,,UPI,,,,,DAMAGED,,,,invalid_ts,,OMS
TXN005339,,,,-2.0,1478.36,287.57,175.78,,NZD,DISC20,,N,DAMAGED,STORE,4396.34,690.16,,2025-02-19,
TXN007467,STR003,T5,,-2.0,,,,WALLET,NZD,DISC20,,N,,ONLINE,561.7,,invalid_ts,invalid_date,OMS
TXN004773,,,PRD1168,-2.0,,201.38,81.95,UPI,NZD,,,,,ONLINE,,3809.59,invalid_ts,invalid_date,
TXN001032,STR007,,,-2.0,,84.37,242.45,CASH,AUD,DISC20,,N,DAMAGED,,803.27,4758.39,,2025-01-15,POS
TXN006737,,,,,2356.54,,,UPI,AUD,DISC20,EMP433,,CANCELLED,,,,,2024-08-11,POS
TXN007798,STR030,,,-2.0,532.08,,,WALLET,AUD,SALE10,EMP402,,DAMAGED,ONLINE,,3287.17,,,OMS
TXN000271,,,PRD1163,-2.0,,,26.94,CARD,NZD,SALE10,EMP486,,CANCELLED,STORE,3008.97,,invalid_ts,2024-04-07,POS
TXN004151,STR015,,,,868.64,,,UPI,NZD,,EMP485,,DAMAGED,ONLINE,1568.03,,invalid_ts,invalid_date,OMS
TXN006847,STR019,,,5.0,,69.73,9.94,WALLET,AUD,DISC20,EMP448,Y,DAMAGED,,,,invalid_ts,2024-03-17,
TXN003418,STR016,T4,,,397.89,,,CARD,NZD,SALE10,,N,,,1020.37,,,invalid_date,POS
TXN005627,STR026,,,4.0,1097.71,58.96,92.0,CARD,NZD,SALE10,EMP284,Y,CANCELLED,,486.81,3233.48,invalid_ts,,OMS
TXN004560,,T3,,-2.0,182.82,276.84,23.53,CARD,,,EMP174,Y,CANCELLED,STORE,,989.87,2025-07-18 00:00:00,2024-05-24,POS
TXN000405,,,PRD1154,-2.0,,86.52,128.36,CARD,NZD,,,N,,,1744.92,4957.16,,invalid_date,POS
TXN004160,,,,-2.0,,,,,,,EMP424,Y,CANCELLED,STORE,1278.64,,invalid_ts,,OMS
TXN007514,,,PRD1198,,,24.6,119.04,WALLET,,SALE10,,Y,,STORE,3206.32,,invalid_ts,invalid_date,POS
TXN005769,STR023,T2,,-2.0,907.04,,54.28,,AUD,,EMP83,,,STORE,2762.53,,2025-06-24 00:00:00,invalid_date,POS
TXN001527,,,PRD1164,3.0,,,22.01,CASH,AUD,SALE10,EMP276,Y,,ONLINE,3122.39,3600.64,,,
TXN004402,,,PRD1022,3.0,,,,,,SALE10,EMP307,Y,DAMAGED,ONLINE,,,invalid_ts,invalid_date,POS
TXN002088,STR016,T1,,-2.0,1052.51,,7.61,CARD,,SALE10,EMP55,N,,STORE,341.31,,2025-06-05 00:00:00,2024-08-03,OMS
TXN004050,STR014,T3,,,2071.68,123.52,8.77,CARD,AUD,SALE10,,Y,DAMAGED,,1028.11,3862.97,,invalid_date,POS
TXN001096,STR023,T1,PRD1177,,,120.42,249.71,WALLET,,DISC20,EMP173,,DAMAGED,ONLINE,,,,,
TXN002310,,T4,PRD1015,-2.0,,44.39,,CASH,,SALE10,,N,,STORE,920.19,,2025-03-31 00:00:00,2025-07-27,OMS
TXN000276,,,,-2.0,,69.35,,UPI,,DISC20,EMP292,,CANCELLED,ONLINE,164.66,,2024-04-16 00:00:00,2025-10-11,POS
TXN006260,,,,1.0,414.8,,289.62,WALLET,AUD,DISC20,EMP409,N,DAMAGED,ONLINE,4360.64,,,invalid_date,
TXN005823,STR019,T4,PRD1095,2.0,2140.6,,,UPI,AUD,,,N,,,,,,2024-11-07,
TXN006354,STR002,T2,,-2.0,,,292.66,CASH,NZD,DISC20,,Y,DAMAGED,ONLINE,,,,2024-02-10,OMS
TXN004236,,T6,PRD1079,-2.0,1550.67,93.62,236.58,CASH,,SALE10,,,DAMAGED,,2512.83,549.35,2025-08-27 00:00:00,,OMS
TXN001520,,T4,PRD1079,,,248.81,,WALLET,AUD,DISC20,EMP3,N,CANCELLED,ONLINE,,4095.24,invalid_ts,invalid_date,OMS
TXN006227,STR006,T5,PRD1043,-2.0,1859.33,,,CASH,NZD,,EMP274,N,DAMAGED,STORE,1453.68,,2024-05-17 00:00:00,invalid_date,POS
TXN002411,STR019,,PRD1080,,1226.64,,,CARD,AUD,DISC20,,,CANCELLED,STORE,3775.15,,invalid_ts,invalid_date,POS
TXN004697,,,,4.0,2732.09,,187.72,CARD,AUD,,,N,DAMAGED,,,1354.12,2025-01-16 00:00:00,2024-06-26,POS
TXN007211,STR023,T1,,4.0,834.27,,,,AUD,SALE10,,N,CANCELLED,ONLINE,4743.12,2347.02,invalid_ts,invalid_date,OMS
TXN005307,STR014,,,5.0,1258.65,194.21,173.7,,AUD,DISC20,EMP467,,,ONLINE,,1279.89,invalid_ts,,
TXN000294,STR007,T4,,,,,,CARD,AUD,SALE10,EMP113,N,,STORE,2134.37,,2024-12-28 00:00:00,invalid_date,OMS
TXN002309,,,PRD1088,5.0,2076.11,,238.18,WALLET,NZD,DISC20,,Y,CANCELLED,ONLINE,,,invalid_ts,,POS
TXN004538,,,,-2.0,,245.1,,WALLET,,,EMP139,Y,DAMAGED,ONLINE,3931.15,,invalid_ts,,POS
TXN001808,STR020,,PRD1093,-2.0,137.42,,78.61,WALLET,AUD,,,Y,CANCELLED,ONLINE,,1614.41,invalid_ts,2025-03-27,POS
TXN006878,STR024,T1,,2.0,442.09,238.82,88.04,UPI,,DISC20,EMP407,,,ONLINE,,,2024-02-15 00:00:00,2025-04-16,OMS
TXN004365,STR024,T3,PRD1179,4.0,236.09,184.04,,,NZD,DISC20,,N,CANCELLED,ONLINE,2970.14,,2024-05-05 00:00:00,invalid_date,
TXN002653,STR018,,PRD1112,,,294.56,,UPI,AUD,SALE10,,N,,STORE,3216.1,,2024-10-27 00:00:00,,OMS
TXN005343,STR009,T6,,-2.0,,,60.58,,AUD,,EMP412,Y,,STORE,,,,invalid_date,POS
TXN003666,,T5,,2.0,1840.6,0.31,,CARD,AUD,,EMP379,Y,,STORE,,,invalid_ts,2025-07-07,OMS
TXN003656,,,,,2836.1,,,CARD,NZD,DISC20,,N,CANCELLED,,,4574.28,2025-07-26 00:00:00,2024-09-06,OMS
TXN004989,STR006,T3,PRD1028,,,,,,,SALE10,,,CANCELLED,ONLINE,780.41,,2024-05-13 00:00:00,2024-07-27,
TXN001190,,T5,,,2319.66,,214.39,WALLET,AUD,,,N,CANCELLED,STORE,,4398.19,2024-02-10 00:00:00,2024-09-10,
TXN003790,,,PRD1174,,,171.79,244.94,UPI,,SALE10,,N,CANCELLED,ONLINE,,4027.01,,,OMS
TXN007309,,T5,,-2.0,,153.15,,UPI,,SALE10,EMP189,Y,CANCELLED,STORE,,,2024-03-04 00:00:00,invalid_date,
TXN000877,STR028,T3,PRD1089,5.0,,196.2,233.87,WALLET,,SALE10,,,,,,4724.08,,,
TXN003661,,,,4.0,1044.42,,58.06,UPI,NZD,,,Y,DAMAGED,,,,invalid_ts,,
TXN003198,STR013,,,2.0,,23.25,,WALLET,NZD,DISC20,,Y,,STORE,,,invalid_ts,invalid_date,
TXN005318,,T1,PRD1112,5.0,,,,WALLET,NZD,,,Y,CANCELLED,ONLINE,2160.52,1655.24,,2024-11-25,
TXN003498,,T6,,,912.73,116.65,157.96,,AUD,,EMP476,,DAMAGED,ONLINE,,225.31,invalid_ts,2024-09-30,POS
TXN005034,,,,4.0,2198.01,163.32,227.26,CASH,AUD,DISC20,EMP376,Y,,ONLINE,1875.58,,,invalid_date,POS
TXN002438,STR009,T1,PRD1065,,596.08,,286.34,WALLET,NZD,SALE10,EMP74,N,,,928.97,,,2025-09-04,
TXN005059,STR011,,,3.0,,,220.41,WALLET,NZD,DISC20,,Y,,STORE,,,invalid_ts,invalid_date,POS
TXN001852,,T1,,,1534.84,256.3,173.58,UPI,AUD,DISC20,EMP175,,CANCELLED,,,3016.55,invalid_ts,,POS
TXN007130,,T5,,5.0,163.96,,,CARD,NZD,SALE10,,,CANCELLED,ONLINE,1871.85,4740.84,,invalid_date,OMS
TXN001995,STR023,,PRD1005,1.0,510.21,,147.74,UPI,NZD,,,N,,ONLINE,,,invalid_ts,invalid_date,POS
TXN004001,STR011,,PRD1151,4.0,1914.99,,,CASH,AUD,,,Y,CANCELLED,STORE,,,2025-07-23 00:00:00,2025-01-02,OMS
TXN007307,STR030,,,1.0,2116.02,90.23,190.53,,,DISC20,EMP446,,CANCELLED,,4457.78,2802.62,2025-07-06 00:00:00,2024-04-18,OMS
TXN006017,STR002,T5,,4.0,364.67,,,WALLET,NZD,,EMP159,Y,CANCELLED,STORE,,,invalid_ts,,
TXN006024,STR016,,,-2.0,1328.75,48.79,,WALLET,AUD,DISC20,EMP41,N,DAMAGED,ONLINE,,,,2024-03-17,
TXN004817,,T4,,4.0,,5.0,,WALLET,,SALE10,,,DAMAGED,ONLINE,,,,2024-11-15,POS
TXN000262,,,PRD1028,3.0,,27.42,,UPI,,DISC20,,,DAMAGED,,,,2025-11-30 00:00:00,,POS
TXN006146,,,,-2.0,,197.87,,,NZD,DISC20,,,DAMAGED,,1920.89,3047.65,,invalid_date,
TXN006268,STR002,,PRD1196,,,104.43,257.54,CARD,AUD,,EMP331,Y,CANCELLED,,4668.17,1768.09,2025-01-26 00:00:00,2025-03-12,POS
TXN002334,STR020,T1,PRD1002,2.0,,,172.75,CASH,,,,Y,CANCELLED,ONLINE,,,invalid_ts,invalid_date,OMS
TXN000753,STR009,,,,,225.6,280.67,WALLET,,DISC20,EMP146,Y,,,4297.92,3778.18,2025-08-22 00:00:00,,OMS
TXN002258,,,PRD1181,-2.0,109.98,297.18,,CARD,AUD,,,Y,,STORE,,3776.64,,2024-03-16,
TXN002847,STR017,T5,,,,188.18,294.65,,,DISC20,,N,CANCELLED,,,,,,OMS
TXN007154,STR021,,,-2.0,,,256.46,,NZD,DISC20,EMP396,N,CANCELLED,ONLINE,,463.44,invalid_ts,,POS
TXN007664,,,PRD1016,,415.59,49.39,191.32,WALLET,,,EMP358,Y,,ONLINE,245.18,2210.8,,invalid_date,POS
TXN007556,STR023,,,-2.0,1703.21,173.68,125.04,,NZD,DISC20,,Y,,ONLINE,,,invalid_ts,invalid_date,
TXN006797,STR028,,,1.0,,,141.91,UPI,AUD,SALE10,EMP270,Y,CANCELLED,STORE,1916.65,,invalid_ts,,
TXN004583,,,,,,258.86,,CARD,AUD,,,Y,CANCELLED,STORE,,,invalid_ts,2024-04-20,POS
TXN007677,,,,3.0,1626.34,,140.12,WALLET,NZD,SALE10,EMP42,Y,CANCELLED,STORE,402.41,,,invalid_date,OMS
TXN007935,STR014,T2,,,,39.72,,WALLET,,DISC20,,Y,,,4049.92,3401.83,2025-01-02 00:00:00,2024-08-24,POS
TXN005726,STR008,T6,PRD1021,1.0,,,254.54,,NZD,,,,CANCELLED,,,3253.38,,,
TXN000064,STR027,,,,2445.92,,,WALLET,,,EMP95,,CANCELLED,STORE,,,invalid_ts,,POS
TXN005686,,,,5.0,,62.26,,UPI,,SALE10,EMP357,N,,STORE,,3059.31,2024-01-24 00:00:00,2024-04-16,
TXN007978,,T3,PRD1004,2.0,,1.57,,UPI,NZD,SALE10,EMP499,,,,,4087.67,invalid_ts,,
TXN002682,STR027,T1,,3.0,,,77.96,CARD,AUD,DISC20,,N,DAMAGED,STORE,1101.85,,2025-09-05 00:00:00,2025-10-20,POS
TXN005862,STR015,,,,,160.63,,,AUD,,EMP291,N,DAMAGED,STORE,,3792.87,2025-01-16 00:00:00,2024-12-24,
TXN002124,,T5,,,1173.61,,85.29,,AUD,,,Y,,STORE,4491.64,2312.65,2025-06-29 00:00:00,invalid_date,
TXN003758,,,,4.0,,49.26,42.11,CARD,,,,,,,3463.47,,2024-03-02 00:00:00,2025-04-05,
TXN002590,STR018,,PRD1142,,,271.25,278.31,,AUD,,EMP27,Y,CANCELLED,ONLINE,2447.44,4181.29,2025-05-02 00:00:00,invalid_date,OMS
TXN006262,STR007,T1,,,2735.24,192.55,,CARD,NZD,SALE10,EMP134,Y,CANCELLED,ONLINE,,2035.95,2024-10-28 00:00:00,invalid_date,OMS
TXN003623,STR029,T3,,3.0,,,198.68,CARD,,SALE10,,Y,DAMAGED,,2497.78,,invalid_ts,invalid_date,OMS
TXN006105,,,PRD1003,-2.0,2869.02,248.43,141.11,,NZD,SALE10,EMP186,,,,4583.15,,invalid_ts,invalid_date,POS
TXN002777,STR021,,,-2.0,,,174.89,,,SALE10,EMP147,Y,,STORE,1772.09,,2025-01-13 00:00:00,,
TXN000363,STR020,,PRD1132,4.0,,66.34,264.27,,,SALE10,EMP380,N,DAMAGED,ONLINE,4784.96,2150.54,,,OMS
TXN002180,STR020,,,,,,,UPI,AUD,SALE10,EMP426,Y,CANCELLED,STORE,,,2025-06-14 00:00:00,,POS
TXN001183,,,PRD1058,3.0,1138.33,109.59,219.75,CARD,AUD,DISC20,EMP164,,DAMAGED,ONLINE,3281.19,3954.04,2024-09-13 00:00:00,2025-10-10,POS
TXN003372,STR009,T6,,-2.0,2372.91,,12.4,WALLET,NZD,DISC20,EMP55,,DAMAGED,,4995.99,4049.56,2025-04-01 00:00:00,invalid_date,POS
TXN002883,STR009,T3,,-2.0,,73.36,44.12,UPI,AUD,SALE10,EMP164,N,,,,565.21,invalid_ts,invalid_date,
TXN002517,STR017,,PRD1053,,2153.02,,,CASH,NZD,SALE10,,,CANCELLED,ONLINE,2264.19,1343.64,invalid_ts,invalid_date,
TXN000880,STR002,T1,PRD1190,4.0,,,281.75,CARD,,,EMP235,Y,,STORE,,3875.28,,2024-07-04,
TXN000666,STR027,,,,,178.04,98.54,WALLET,,,EMP95,Y,DAMAGED,STORE,498.45,,2025-06-10 00:00:00,invalid_date,
TXN004929,STR009,T3,PRD1170,-2.0,1103.15,43.8,110.12,CASH,,SALE10,EMP235,Y,DAMAGED,STORE,,,invalid_ts,invalid_date,POS
TXN003978,STR005,T2,,,,,242.0,UPI,NZD,SALE10,EMP150,N,,ONLINE,3800.78,1668.35,,,OMS
TXN007887,,,,,1635.67,233.18,158.7,CASH,AUD,SALE10,EMP473,,DAMAGED,STORE,3777.56,,invalid_ts,invalid_date,OMS
TXN003106,,T3,PRD1159,-2.0,,,205.2,WALLET,NZD,,,Y,,ONLINE,1371.7,,,,POS
TXN006534,STR018,T1,,-2.0,,168.67,,WALLET,AUD,DISC20,EMP483,Y,,,4568.11,,,,
TXN000550,STR006,,PRD1052,-2.0,1124.79,,,WALLET,NZD,SALE10,,N,DAMAGED,,,4892.21,,invalid_date,
TXN003164,,,,-2.0,,68.51,272.8,CARD,AUD,SALE10,EMP493,Y,,STORE,,2734.98,invalid_ts,invalid_date,
TXN004947,,T6,,,,16.15,276.01,UPI,AUD,SALE10,,Y,CANCELLED,,1103.29,,2025-05-26 00:00:00,2024-11-14,POS
TXN005367,,T2,,,1420.25,88.04,239.21,CARD,,DISC20,EMP139,,CANCELLED,ONLINE,,,2024-01-12 00:00:00,,
TXN001276,,,,-2.0,,236.99,,CARD,AUD,SALE10,,,CANCELLED,,2317.79,4351.01,,invalid_date,
TXN005361,,,PRD1134,-2.0,1591.41,,261.04,UPI,,SALE10,,Y,DAMAGED,,2182.16,3562.13,invalid_ts,invalid_date,POS
TXN001389,STR029,T5,PRD1119,2.0,2064.31,66.9,94.91,WALLET,,,,,DAMAGED,STORE,1676.48,,invalid_ts,invalid_date,OMS
TXN005020,STR016,T6,PRD1040,,,,,CARD,,SALE10,EMP181,Y,DAMAGED,,3718.33,,,,OMS
TXN004505,,,PRD1028,,,,212.6,CARD,AUD,DISC20,,N,CANCELLED,,146.21,,,2024-03-05,
TXN000418,STR019,,PRD1181,-2.0,,,107.39,,,DISC20,,Y,DAMAGED,,3178.78,2386.35,invalid_ts,,OMS
TXN001264,STR022,,,3.0,2135.26,,,CARD,AUD,SALE10,EMP416,N,CANCELLED,STORE,4780.12,4296.92,2025-06-02 00:00:00,invalid_date,OMS
TXN006992,STR020,T4,PRD1120,,2457.83,,153.84,UPI,AUD,SALE10,,Y,,ONLINE,2296.01,2292.93,2025-11-26 00:00:00,,POS
TXN000044,,,PRD1050,-2.0,718.14,183.53,156.53,WALLET,AUD,SALE10,,Y,CANCELLED,,,4920.24,,,
TXN003219,STR017,T5,PRD1163,1.0,1780.97,169.03,187.42,WALLET,NZD,,,,CANCELLED,ONLINE,4306.9,,2025-06-07 00:00:00,,
TXN007720,STR017,,,5.0,,,,UPI,NZD,DISC20,,,,ONLINE,,,invalid_ts,2024-09-25,
TXN003880,,,,,751.31,,68.43,CARD,AUD,DISC20,EMP314,,CANCELLED,ONLINE,4585.47,3082.34,invalid_ts,invalid_date,POS
TXN004565,,T6,PRD1083,2.0,,165.2,,CARD,NZD,SALE10,,Y,DAMAGED,,,3270.33,,invalid_date,OMS
TXN003839,,,,-2.0,,,,WALLET,AUD,,,Y,,STORE,,3268.62,,invalid_date,OMS
TXN000161,,,,,308.99,,,WALLET,NZD,SALE10,,Y,CANCELLED,,269.22,4240.48,,invalid_date,OMS
TXN007402,STR008,,,-2.0,2772.03,230.62,,CARD,AUD,DISC20,EMP469,N,CANCELLED,ONLINE,1790.83,,,,POS
TXN005527,,,,,2861.84,280.2,,UPI,NZD,SALE10,EMP420,Y,CANCELLED,STORE,4197.22,,invalid_ts,invalid_date,OMS
TXN006302,,T4,,3.0,,,,CARD,,,,N,,ONLINE,1553.63,2524.06,,,OMS
TXN003994,,T4,,4.0,1074.98,251.01,45.32,CARD,AUD,,EMP129,,CANCELLED,,2748.24,,2025-08-27 00:00:00,2024-04-04,POS
TXN005039,,,,3.0,1584.54,,216.29,CARD,AUD,SALE10,EMP414,,DAMAGED,ONLINE,,,2025-11-29 00:00:00,,POS
TXN004798,,T3,PRD1146,-2.0,,263.2,208.84,,,DISC20,EMP420,N,CANCELLED,STORE,897.7,905.96,invalid_ts,invalid_date,
TXN005468,,,,,,,122.64,WALLET,NZD,,,Y,DAMAGED,STORE,469.61,,invalid_ts,,
TXN003188,STR011,T3,,1.0,1821.44,100.65,,CASH,AUD,,EMP144,N,,,,1064.53,invalid_ts,2024-12-12,POS
TXN002699,STR005,,,,,,,WALLET,AUD,DISC20,EMP391,Y,,STORE,2363.36,4708.93,invalid_ts,invalid_date,OMS
TXN001422,,T6,PRD1174,,,,208.38,WALLET,NZD,,,N,CANCELLED,STORE,,,invalid_ts,2025-07-11,OMS
TXN004978,,,PRD1104,-2.0,2594.27,224.5,,CASH,,,EMP25,Y,DAMAGED,STORE,,1519.5,2025-03-20 00:00:00,,OMS
TXN004892,STR014,,,1.0,,,,,NZD,SALE10,EMP442,Y,CANCELLED,,,1733.12,,2025-06-01,
TXN002148,STR003,,PRD1125,,,,,,AUD,,EMP253,N,DAMAGED,,1281.03,355.35,invalid_ts,invalid_date,POS
TXN002777,STR029,T5,PRD1060,5.0,,,109.95,WALLET,NZD,SALE10,,N,DAMAGED,ONLINE,,3874.07,,invalid_date,OMS
TXN001526,,T1,PRD1130,-2.0,677.04,,,,,DISC20,EMP78,N,CANCELLED,STORE,3489.38,,2025-08-06 00:00:00,,
TXN004587,STR018,T4,,-2.0,,30.68,,UPI,,,,,,,843.29,,2024-01-26 00:00:00,invalid_date,OMS
TXN006186,STR004,T1,,1.0,2224.5,283.92,,CASH,AUD,DISC20,,,,STORE,,,2025-03-12 00:00:00,invalid_date,POS
TXN006081,STR027,T3,,1.0,810.06,141.0,,WALLET,,SALE10,,,DAMAGED,,4325.52,,invalid_ts,2024-04-09,
TXN004106,,,,2.0,,49.13,,UPI,NZD,DISC20,EMP365,Y,,STORE,,4599.78,,,POS
TXN001157,,T6,PRD1089,,1631.5,,,CARD,,,EMP447,Y,,ONLINE,4963.91,1585.69,,2025-02-22,
TXN003921,,,PRD1083,-2.0,2347.75,270.46,,WALLET,,SALE10,EMP410,N,,ONLINE,2715.61,2104.06,2024-10-12 00:00:00,,OMS
TXN000307,,,,2.0,2909.54,122.08,,,,SALE10,,,CANCELLED,ONLINE,1399.75,,2025-11-19 00:00:00,2024-05-10,POS
TXN002724,,,PRD1091,,444.51,,43.44,CASH,,,,N,DAMAGED,,,,,invalid_date,POS
TXN002490,STR028,,PRD1070,-2.0,1924.13,61.95,179.89,,NZD,SALE10,,,,,,1115.14,invalid_ts,,OMS
TXN003476,,,PRD1133,,2418.2,210.92,,WALLET,NZD,SALE10,,,DAMAGED,,4770.17,,,2024-06-08,POS
TXN000040,STR007,,,1.0,566.58,193.85,167.65,,NZD,,EMP494,Y,DAMAGED,STORE,,,invalid_ts,,POS
TXN000310,,T3,,,,,,,AUD,DISC20,EMP380,Y,DAMAGED,STORE,1435.76,131.36,invalid_ts,2024-03-27,POS
TXN003144,STR004,,,,1578.28,,,UPI,,DISC20,EMP402,N,CANCELLED,ONLINE,,,invalid_ts,invalid_date,POS
TXN006708,STR024,T2,,4.0,1868.13,,108.49,CARD,NZD,SALE10,EMP435,,DAMAGED,STORE,,,invalid_ts,invalid_date,
TXN006430,,T6,,-2.0,,236.45,,CARD,NZD,SALE10,EMP308,N,CANCELLED,ONLINE,520.42,4456.57,2024-01-23 00:00:00,2024-04-07,POS
TXN000286,STR019,,,-2.0,,153.3,,WALLET,,SALE10,,Y,DAMAGED,,3241.1,4797.88,2025-04-09 00:00:00,2025-05-25,
TXN005365,,T2,PRD1124,,2419.63,22.24,259.28,UPI,NZD,SALE10,,,CANCELLED,STORE,,4937.51,invalid_ts,2025-01-21,OMS
TXN002678,STR021,,,,1614.81,,235.53,CARD,AUD,DISC20,EMP77,N,DAMAGED,ONLINE,,,invalid_ts,2024-12-25,OMS
TXN007732,STR006,,PRD1107,,,,,CASH,,DISC20,EMP376,N,DAMAGED,,,,,,POS
TXN007287,,,PRD1018,,2903.99,,155.21,,,DISC20,EMP208,N,DAMAGED,STORE,2070.33,3542.81,invalid_ts,invalid_date,
TXN005134,,T2,,4.0,747.29,178.55,38.51,CASH,,,,,CANCELLED,STORE,524.83,,2025-07-05 00:00:00,2024-12-27,POS
TXN004764,,,PRD1029,5.0,503.31,,177.51,WALLET,,,EMP499,N,DAMAGED,ONLINE,4948.79,1977.07,2024-08-15 00:00:00,2025-10-31,
TXN001162,,T5,PRD1079,5.0,1257.13,,213.11,CASH,AUD,,,,,,,,2025-03-03 00:00:00,,
TXN000225,STR006,,PRD1151,,,,297.25,UPI,AUD,,,Y,,STORE,330.5,,2024-10-02 00:00:00,,OMS
TXN000278,,,,,1371.54,33.25,,WALLET,AUD,SALE10,EMP385,,CANCELLED,,3918.19,,,,POS
TXN002895,,T1,,5.0,1304.52,,285.6,CARD,,,EMP56,,DAMAGED,ONLINE,,,2024-12-23 00:00:00,invalid_date,OMS
TXN000972,,,,3.0,,,118.21,CARD,AUD,DISC20,,Y,CANCELLED,STORE,,,,,OMS
TXN007580,,,PRD1083,,,49.58,65.88,,,SALE10,,,DAMAGED,ONLINE,2412.7,4130.54,2025-05-01 00:00:00,,OMS
TXN002553,,T1,PRD1041,,2782.23,,119.34,CASH,,,,N,,,,4619.42,2024-08-28 00:00:00,2024-03-26,POS
TXN006648,,,,,1573.81,,,WALLET,AUD,SALE10,EMP273,N,DAMAGED,ONLINE,,999.88,,,POS
TXN000178,STR003,,,,,,272.77,CARD,NZD,DISC20,,,DAMAGED,STORE,2685.1,,invalid_ts,,POS
TXN002544,STR017,,,-2.0,,,,WALLET,NZD,SALE10,EMP14,Y,DAMAGED,,3594.42,,2024-08-09 00:00:00,invalid_date,POS
TXN006466,,T2,,4.0,,41.72,7.82,UPI,,DISC20,EMP405,Y,CANCELLED,STORE,2173.87,2503.52,invalid_ts,2024-07-29,OMS
TXN004965,,T4,,-2.0,2692.7,,,UPI,AUD,,EMP363,N,CANCELLED,STORE,,2539.46,,,POS
TXN007093,STR002,T2,,,,265.72,88.38,CASH,,,,N,,STORE,,862.33,invalid_ts,2025-05-15,OMS
TXN007325,,T2,PRD1190,4.0,,7.28,,CASH,AUD,SALE10,EMP379,,,,,3249.42,2025-06-23 00:00:00,invalid_date,
TXN005100,,T4,PRD1052,-2.0,2892.82,15.27,70.05,WALLET,NZD,SALE10,EMP217,N,CANCELLED,STORE,,3705.98,2024-03-24 00:00:00,2024-04-22,
TXN003185,,T5,PRD1069,-2.0,,219.69,,CASH,NZD,SALE10,EMP3,Y,CANCELLED,,,3291.1,invalid_ts,,
TXN000816,STR009,,PRD1164,-2.0,592.59,86.58,228.57,CASH,AUD,DISC20,,Y,,STORE,3242.29,1157.59,invalid_ts,,
TXN002272,STR011,,,,,,,CASH,NZD,DISC20,EMP293,N,CANCELLED,,,1641.85,invalid_ts,,POS
TXN003039,STR018,T4,PRD1183,,663.84,143.87,214.59,CARD,NZD,,EMP84,Y,DAMAGED,STORE,574.64,,,2025-03-12,OMS
TXN001516,,,,,2980.43,,,,AUD,DISC20,EMP165,,,ONLINE,,3497.99,,,POS
TXN001101,STR006,T3,PRD1170,-2.0,1616.81,72.7,263.75,WALLET,NZD,DISC20,EMP279,Y,,ONLINE,,1274.57,invalid_ts,invalid_date,OMS
TXN000218,STR003,T4,,,2970.42,,123.78,CARD,AUD,,,,CANCELLED,STORE,4704.75,,,,
