inventory_id,store_id,product_id,available_qty,reserved_qty,damaged_qty,in_transit_qty,reorder_level,warehouse_id,supplier_id,stock_status,last_stocked_date,expiry_date,batch_no,cost_price,mrp,is_active,snapshot_ts,load_date,source_system
INV004319,,,,48.0,,32.0,,WH1,,,2024-01-26,2024-04-15,B49,644.73,,,2025-03-16 00:00:00,invalid_date,ERP
INV005020,STR021,PRD1161,,,19.0,,82.0,,SUP129,AVAILABLE,invalid_date,,,522.16,492.37,,,,
INV006382,,PRD1074,-10.0,37.0,19.0,78.0,43.0,WH5,,,,invalid_date,,113.04,2215.9,N,invalid_ts,invalid_date,ERP
INV003185,,,-10.0,10.0,,82.0,84.0,WH1,,OUT,,,,634.89,2856.8,,,2024-01-15,
INV006534,STR022,,-10.0,20.0,,,,,SUP173,LOW,2024-03-05,invalid_date,,364.04,,N,invalid_ts,2025-09-02,
INV002128,STR017,PRD1089,-10.0,15.0,11.0,,,,SUP195,LOW,,,,535.62,2954.61,,2025-09-28 00:00:00,,
INV005863,,PRD1128,-10.0,,16.0,89.0,51.0,WH4,SUP114,,,,,63.58,808.18,Y,invalid_ts,,ERP
INV004741,STR003,PRD1199,18.0,6.0,,50.0,91.0,WH3,,LOW,,,,,,Y,2025-09-18 00:00:00,2025-04-20,WMS
INV004475,,PRD1111,,38.0,7.0,19.0,,WH1,,,invalid_date,invalid_date,B103,1382.36,,N,,2024-09-09,
INV004456,,,,,,71.0,22.0,WH2,,OUT,invalid_date,,,1154.81,509.61,,,2025-02-22,
INV000831,STR020,PRD1071,-10.0,,,,,WH3,SUP48,OUT,,2024-11-27,B57,670.31,,N,invalid_ts,2024-04-09,
INV004163,STR016,,187.0,46.0,,,,,SUP87,,invalid_date,invalid_date,,508.59,1044.09,,,invalid_date,WMS
INV004986,STR022,PRD1118,-10.0,27.0,19.0,100.0,,WH4,,,invalid_date,,,1295.59,1497.78,N,,,ERP
INV000424,STR011,,90.0,,6.0,65.0,,,SUP134,,2024-07-19,2025-05-04,,,,Y,2025-01-13 00:00:00,2025-02-18,
INV006837,STR011,,,,3.0,90.0,51.0,WH1,SUP110,,invalid_date,,,,,Y,invalid_ts,,
INV006316,STR026,PRD1156,,6.0,,35.0,93.0,,,OUT,2025-09-14,,,,1366.88,N,invalid_ts,2025-07-13,
INV000609,STR027,,-10.0,,,,,,SUP123,,2024-05-12,invalid_date,B403,,,N,,,
INV001287,,,291.0,,,76.0,21.0,,SUP4,OUT,2024-10-23,invalid_date,B145,1424.85,,N,2025-10-08 00:00:00,2024-02-14,WMS
INV006321,STR008,,-10.0,38.0,11.0,61.0,43.0,WH2,SUP176,LOW,invalid_date,,B272,1094.73,,N,2024-12-13 00:00:00,2025-06-18,WMS
INV003554,,,145.0,,16.0,,,,SUP127,,2024-08-16,2024-10-02,B77,,684.3,,invalid_ts,,
INV006714,STR014,,267.0,30.0,6.0,,88.0,WH1,SUP43,OUT,,,B45,1255.92,,,invalid_ts,invalid_date,WMS
INV004959,STR022,PRD1174,,,16.0,,,WH2,,,invalid_date,2025-09-23,B409,406.86,,,2024-04-28 00:00:00,invalid_date,WMS
INV002208,,,425.0,7.0,,76.0,56.0,WH2,,LOW,2025-04-11,invalid_date,,,,N,2025-06-23 00:00:00,invalid_date,WMS
INV005580,STR012,,-10.0,7.0,,22.0,59.0,,SUP65,AVAILABLE,2025-06-23,2024-06-24,B37,,1218.68,,,2025-11-02,
INV006394,,,-10.0,,,9.0,,WH5,,AVAILABLE,2025-10-27,invalid_date,,,,N,,2025-10-14,
INV000696,,,-10.0,11.0,,,,WH1,,,2025-07-15,,,335.07,1368.3,N,2024-02-22 00:00:00,2025-11-28,ERP
INV004887,,,297.0,,4.0,25.0,,WH3,SUP179,LOW,,2024-02-15,B252,,2824.43,,,,
INV004023,STR018,,281.0,9.0,,,38.0,WH2,,AVAILABLE,,invalid_date,,,839.6,Y,,,WMS
INV005650,,PRD1182,394.0,18.0,5.0,,,WH2,,AVAILABLE,,,,,377.68,Y,,2024-05-03,
INV006691,STR025,PRD1024,,,1.0,49.0,,WH2,,OUT,,2025-11-12,B332,946.7,2336.74,Y,2025-03-20 00:00:00,invalid_date,WMS
INV002677,,,-10.0,,19.0,,,WH5,,OUT,,,,1074.92,1120.33,,2024-12-03 00:00:00,invalid_date,
INV003348,,PRD1167,,,,,52.0,WH4,,LOW,2024-11-13,invalid_date,B12,1343.85,,Y,,invalid_date,WMS
INV003691,STR005,PRD1157,,3.0,15.0,,63.0,,SUP131,,2024-05-16,2024-01-11,B71,,,N,2024-02-27 00:00:00,invalid_date,
INV003294,STR006,PRD1143,-10.0,2.0,,30.0,71.0,WH4,SUP42,OUT,,invalid_date,,,,Y,invalid_ts,,ERP
INV000316,,,-10.0,,,95.0,62.0,,SUP153,,,,,,2561.81,N,2025-03-31 00:00:00,2024-02-04,
INV001700,,PRD1062,46.0,22.0,,,,,,LOW,2024-10-11,invalid_date,,,2714.44,N,invalid_ts,,ERP
INV003828,STR029,PRD1095,,2.0,,,,WH2,,LOW,,invalid_date,,,2446.08,,invalid_ts,2024-05-02,WMS
INV001064,STR024,,303.0,,,,,WH2,SUP42,,2025-05-06,invalid_date,,1156.11,2067.38,,invalid_ts,2024-03-14,
INV001976,,PRD1008,,,3.0,,,WH5,,OUT,,invalid_date,B262,177.41,,,invalid_ts,2024-05-30,
INV001289,STR015,PRD1024,21.0,41.0,7.0,,,WH4,SUP171,LOW,invalid_date,,B228,,,,2025-02-23 00:00:00,invalid_date,WMS
INV006763,,PRD1115,95.0,,,98.0,,,SUP101,OUT,2024-05-23,invalid_date,B108,,113.75,,,,
INV000742,STR028,,258.0,,17.0,,30.0,,,LOW,2025-11-28,invalid_date,,,979.16,N,,2025-10-05,ERP
INV005034,STR029,PRD1168,,,18.0,,,,SUP99,LOW,invalid_date,,B310,,,,,invalid_date,WMS
INV004799,STR015,PRD1106,3.0,,0.0,,,WH3,,LOW,invalid_date,2024-11-14,B334,,,,,2024-06-10,WMS
INV006060,STR026,PRD1189,-10.0,32.0,,61.0,,WH3,SUP135,AVAILABLE,,invalid_date,,,,N,,invalid_date,
INV006930,STR016,,-10.0,,,,,WH1,SUP121,AVAILABLE,,,,,224.63,N,,invalid_date,WMS
INV002667,,,,,,,79.0,,,LOW,invalid_date,,,741.93,476.83,,2025-10-18 00:00:00,invalid_date,ERP
INV006005,,,-10.0,15.0,,19.0,,WH4,,OUT,2024-01-10,2024-09-15,B420,,,Y,2025-03-16 00:00:00,,WMS
INV003055,STR011,PRD1155,50.0,8.0,12.0,,63.0,WH1,,AVAILABLE,,,,,2132.6,,invalid_ts,,
INV002947,STR019,PRD1183,-10.0,,,,,,,LOW,,2025-03-14,B22,1120.0,,Y,2025-04-05 00:00:00,invalid_date,
INV003222,STR028,PRD1158,,19.0,,,80.0,,,OUT,invalid_date,,B188,770.05,,Y,,,ERP
INV001842,,,441.0,32.0,10.0,42.0,,WH4,SUP12,AVAILABLE,2024-01-06,invalid_date,,,,,,invalid_date,
INV005199,STR010,PRD1108,492.0,31.0,,,,,,AVAILABLE,invalid_date,,B117,,,Y,invalid_ts,2024-07-10,
INV006927,STR001,,-10.0,,,,28.0,WH1,,LOW,2025-08-03,,B277,,,,,,WMS
INV002763,,,-10.0,15.0,,56.0,,,,LOW,2025-09-10,2025-06-20,,832.88,2347.24,,,invalid_date,
INV002513,STR026,PRD1100,363.0,9.0,,71.0,,,SUP181,OUT,,invalid_date,,,,Y,invalid_ts,,
INV005365,STR009,,-10.0,5.0,,,59.0,,,,2025-02-28,invalid_date,B280,,,,invalid_ts,2024-11-28,WMS
INV001620,STR007,,-10.0,39.0,12.0,,,,,OUT,,,,603.33,,Y,,2024-02-10,WMS
INV003779,STR019,PRD1182,-10.0,,18.0,,,WH3,,,2025-10-09,,B225,,1663.47,,invalid_ts,invalid_date,ERP
INV006892,STR019,,,,,2.0,33.0,,SUP24,AVAILABLE,2024-02-21,invalid_date,,1201.18,1486.64,Y,invalid_ts,,
INV000515,STR029,,-10.0,10.0,,,,WH2,,,2024-11-25,invalid_date,B154,,883.82,Y,,invalid_date,WMS
INV006307,STR024,,,,,,,,SUP28,OUT,,invalid_date,,,285.95,,invalid_ts,invalid_date,WMS
INV001892,,,65.0,11.0,,97.0,,WH1,SUP140,,,,B290,,,,invalid_ts,,ERP
INV005153,STR009,,-10.0,,,,,WH2,,LOW,2025-10-07,invalid_date,B173,1259.97,327.66,N,,2024-04-17,ERP
INV001768,,PRD1029,-10.0,15.0,14.0,,65.0,WH4,,OUT,2024-04-15,2024-12-26,B246,758.05,2859.34,Y,,,
INV001833,STR016,PRD1123,,,,38.0,,WH5,,,invalid_date,2024-10-08,,248.91,,Y,,invalid_date,
INV002418,STR011,,25.0,,12.0,,,,SUP137,,2024-12-17,,,1160.78,1721.73,Y,invalid_ts,2024-05-01,WMS
INV003715,,,-10.0,,,,83.0,,SUP159,AVAILABLE,,invalid_date,,622.82,1852.7,Y,2024-01-23 00:00:00,2024-05-29,WMS
INV000109,STR010,PRD1005,448.0,,,,,,SUP168,AVAILABLE,2024-08-05,2024-12-29,B211,,,Y,2024-02-07 00:00:00,,WMS
INV005572,,PRD1146,,3.0,,52.0,67.0,WH1,SUP181,AVAILABLE,invalid_date,2025-08-22,,1097.86,2270.38,N,invalid_ts,2024-06-24,WMS
INV001993,,PRD1057,,17.0,,26.0,100.0,,,AVAILABLE,2025-08-29,2024-12-20,,,,N,,2024-10-18,WMS
INV005088,,,-10.0,,,29.0,,,SUP14,,2025-09-18,,B369,515.46,1991.62,N,,invalid_date,
INV004265,STR010,,-10.0,7.0,,,37.0,,,AVAILABLE,2025-09-22,,,1468.02,,,invalid_ts,invalid_date,
INV004484,STR030,PRD1007,-10.0,16.0,,20.0,84.0,,,OUT,2025-10-26,invalid_date,,,1716.32,Y,,2025-01-14,WMS
INV001250,,PRD1022,,35.0,3.0,29.0,,,SUP153,LOW,invalid_date,invalid_date,B105,381.94,,,2024-04-14 00:00:00,,ERP
INV002805,,,417.0,40.0,6.0,,32.0,WH4,SUP131,,,invalid_date,,977.51,,Y,,2025-02-18,ERP
INV006477,,,480.0,19.0,,69.0,90.0,,SUP56,LOW,2025-11-08,invalid_date,B433,409.16,348.13,N,,2024-09-17,
INV006550,STR007,,-10.0,,,,,,SUP119,OUT,2024-12-17,,B292,,1086.23,Y,2024-09-29 00:00:00,,ERP
INV001062,,,,,1.0,67.0,,WH3,SUP186,LOW,,invalid_date,B41,526.64,2240.3,N,invalid_ts,,ERP
INV001007,STR013,PRD1147,458.0,43.0,17.0,64.0,,,SUP150,AVAILABLE,invalid_date,2024-07-19,B22,1465.27,582.43,Y,2025-07-03 00:00:00,invalid_date,WMS
INV006194,STR029,PRD1168,471.0,,,95.0,58.0,WH5,SUP113,AVAILABLE,2025-01-19,,B77,,1766.34,Y,invalid_ts,,WMS
INV000368,STR015,PRD1016,,,,25.0,,,SUP24,OUT,invalid_date,,B65,,,Y,invalid_ts,invalid_date,ERP
INV003146,,,393.0,12.0,,,,WH4,,LOW,invalid_date,invalid_date,B263,,,Y,2024-04-13 00:00:00,2024-09-01,WMS
INV006925,,PRD1089,,8.0,,,,WH3,,,invalid_date,2025-01-14,,,1638.01,N,invalid_ts,invalid_date,ERP
INV001791,,PRD1180,,32.0,,48.0,99.0,,SUP4,AVAILABLE,invalid_date,invalid_date,,,1933.91,N,,2025-08-25,WMS
INV004732,STR015,PRD1038,-10.0,,,,46.0,,SUP59,LOW,invalid_date,invalid_date,B43,,,N,2024-12-31 00:00:00,2025-10-15,
INV003304,,PRD1130,321.0,,10.0,,,,SUP104,AVAILABLE,,invalid_date,,118.35,2126.71,N,2024-02-12 00:00:00,invalid_date,WMS
INV003378,,,490.0,11.0,,,83.0,WH2,SUP134,AVAILABLE,2025-07-31,2024-09-02,,544.47,2496.66,Y,,,ERP
INV005252,,,,,1.0,53.0,33.0,,,AVAILABLE,2024-08-16,2025-11-25,,570.92,,,invalid_ts,invalid_date,
INV004003,STR029,,55.0,45.0,19.0,65.0,,WH4,SUP83,AVAILABLE,,,B427,1223.76,365.33,N,2024-10-11 00:00:00,,ERP
INV003225,,PRD1123,312.0,44.0,10.0,76.0,93.0,,,AVAILABLE,invalid_date,invalid_date,B375,,998.81,Y,,,
INV002308,,PRD1141,,,,,,,,OUT,invalid_date,2024-02-27,B411,331.17,,N,invalid_ts,invalid_date,
INV002702,STR015,PRD1007,-10.0,,4.0,,24.0,,SUP3,LOW,invalid_date,,,470.24,,Y,,invalid_date,ERP
INV004813,STR012,,,,1.0,92.0,,WH1,SUP130,LOW,,,,,,N,invalid_ts,invalid_date,WMS
INV006069,,,-10.0,,,16.0,,WH3,,AVAILABLE,2025-07-20,2024-06-30,,,,,2025-07-07 00:00:00,invalid_date,ERP
INV000595,,,,,6.0,,,,,OUT,,invalid_date,,,,Y,invalid_ts,2025-03-06,ERP
INV006934,,PRD1182,117.0,38.0,,64.0,80.0,WH1,,AVAILABLE,2024-11-30,,B44,1463.88,786.77,Y,2025-04-24 00:00:00,2025-04-07,ERP
INV003199,STR017,PRD1115,,44.0,,,,WH4,SUP105,,,2025-04-02,B19,270.34,2020.78,,invalid_ts,2024-03-09,ERP
INV002401,,,,4.0,,,,,SUP164,LOW,2025-09-03,invalid_date,,1094.32,,Y,invalid_ts,invalid_date,WMS
INV002226,,PRD1025,347.0,32.0,,7.0,,WH5,,AVAILABLE,invalid_date,invalid_date,B50,563.54,1266.62,,invalid_ts,invalid_date,
INV006696,STR012,PRD1056,-10.0,46.0,8.0,66.0,,,SUP186,,2024-08-29,,B313,,,Y,invalid_ts,invalid_date,ERP
INV004447,,PRD1076,260.0,,,49.0,70.0,WH3,,LOW,2024-08-24,,B401,,,N,invalid_ts,,WMS
INV002576,,,-10.0,48.0,,,,WH1,,AVAILABLE,,2024-08-18,,,,N,,invalid_date,ERP
INV000629,,,-10.0,12.0,12.0,99.0,,,SUP144,AVAILABLE,,,B245,,,Y,,,
INV004478,,PRD1049,405.0,8.0,6.0,68.0,,,,LOW,,,B196,,759.64,,invalid_ts,,WMS
INV001934,,PRD1122,-10.0,,3.0,61.0,65.0,WH1,,LOW,2024-09-07,2025-10-23,B479,1263.11,1224.29,N,,,WMS
INV004230,STR027,PRD1058,,,14.0,,,WH1,SUP140,,,,B416,,1226.25,,invalid_ts,invalid_date,WMS
INV002771,STR013,,,,,,,,,OUT,,invalid_date,,,882.1,Y,,,ERP
INV006165,STR012,,320.0,16.0,7.0,,,WH2,,LOW,invalid_date,,,1377.0,296.47,Y,invalid_ts,invalid_date,ERP
INV005518,,,,,2.0,,61.0,WH2,SUP134,AVAILABLE,,,,,585.69,N,,,ERP
INV005243,,,-10.0,,,,79.0,,,OUT,,,B15,,872.68,N,invalid_ts,2024-10-21,
INV000783,STR022,,,49.0,,99.0,,,SUP123,AVAILABLE,invalid_date,invalid_date,B204,,2085.34,N,2024-01-10 00:00:00,invalid_date,WMS
INV004377,,PRD1093,-10.0,29.0,8.0,,,,,OUT,,,,,307.15,Y,2025-04-12 00:00:00,invalid_date,WMS
INV000468,,PRD1144,,22.0,,,56.0,,SUP102,,2025-07-08,invalid_date,,,,Y,2025-03-19 00:00:00,2024-10-28,ERP
INV004082,STR003,PRD1072,-10.0,,,,,WH5,,AVAILABLE,2025-03-16,invalid_date,B142,,2913.44,Y,,,ERP
INV002722,,PRD1116,-10.0,,,52.0,,,SUP69,,,,B264,,2569.67,N,2024-10-03 00:00:00,invalid_date,WMS
INV000738,STR011,,170.0,,14.0,,,WH1,,OUT,,2024-07-21,B230,,,,,invalid_date,ERP
INV006063,STR017,PRD1002,,41.0,2.0,,,,SUP134,LOW,2024-03-06,2024-09-27,B7,1400.05,2717.87,Y,2024-01-21 00:00:00,2025-04-10,ERP
INV002030,STR022,,-10.0,,6.0,18.0,89.0,WH1,,LOW,2025-10-11,,B447,,957.98,N,invalid_ts,,WMS
INV003791,STR023,,-10.0,48.0,0.0,71.0,,WH3,SUP11,AVAILABLE,2024-07-25,2024-07-20,B261,,,N,,invalid_date,WMS
INV003102,,,389.0,0.0,17.0,,,,,OUT,,invalid_date,B4,,2777.06,,2025-02-02 00:00:00,,WMS
INV000075,,PRD1109,,,,,90.0,WH5,SUP190,LOW,,invalid_date,,1447.88,851.31,N,2025-10-15 00:00:00,invalid_date,WMS
INV003204,STR019,PRD1037,,,,17.0,,,SUP29,OUT,2025-11-19,2024-02-06,B362,,,N,2024-05-27 00:00:00,2024-04-15,WMS
INV003169,STR010,PRD1056,,,7.0,30.0,58.0,,SUP3,LOW,,2025-01-25,,,311.44,N,2025-05-21 00:00:00,2024-05-21,WMS
INV005544,,PRD1052,,,,7.0,,WH3,SUP181,OUT,,2024-03-06,B157,,,,2024-12-24 00:00:00,,ERP
INV000134,,,,39.0,5.0,,,WH5,SUP40,LOW,2024-02-07,,,817.74,,Y,2025-01-25 00:00:00,2025-01-31,WMS
INV002313,,PRD1185,,,,26.0,40.0,,,OUT,2025-11-19,,,1205.88,1086.31,N,2024-05-02 00:00:00,,WMS
INV000012,STR013,,-10.0,,3.0,,,WH3,SUP109,,invalid_date,invalid_date,B374,856.29,,,invalid_ts,invalid_date,
INV006365,,,381.0,,16.0,72.0,73.0,,SUP168,AVAILABLE,2024-11-11,,B479,,,,invalid_ts,invalid_date,
INV002183,,,165.0,,,,88.0,WH4,,LOW,2024-02-19,,B40,,839.95,N,2025-11-20 00:00:00,invalid_date,WMS
INV000327,,PRD1007,,,0.0,26.0,,,SUP8,OUT,,2025-07-28,,149.43,142.78,Y,,2025-09-16,ERP
INV002720,STR024,PRD1032,200.0,22.0,,,,WH5,SUP104,,invalid_date,,B51,,,,invalid_ts,2024-11-28,
INV001755,STR017,PRD1076,-10.0,26.0,16.0,43.0,,WH3,,LOW,,,,,,Y,,2024-05-19,WMS
INV002004,,,-10.0,,15.0,,,WH5,SUP53,,invalid_date,2024-06-11,,,1646.46,N,,invalid_date,ERP
INV003964,,,,36.0,,,,,SUP41,OUT,2025-08-11,2025-08-21,,399.34,,N,2025-08-16 00:00:00,2024-02-22,
INV006887,,PRD1144,114.0,,9.0,90.0,,WH3,,OUT,invalid_date,invalid_date,B207,1113.73,,Y,,invalid_date,
INV001371,STR020,PRD1135,-10.0,,,,91.0,,SUP13,LOW,2024-07-12,,,,,Y,2024-08-10 00:00:00,,WMS
INV003287,,,217.0,,,18.0,83.0,,SUP122,OUT,2025-06-09,2025-04-09,,769.64,1803.49,,,,
INV001297,STR029,PRD1004,,,,,50.0,,SUP45,AVAILABLE,invalid_date,2025-10-03,,,,,,invalid_date,ERP
INV000643,,,,,,,,,SUP195,LOW,,,,,,N,2024-03-24 00:00:00,,ERP
INV005238,STR024,,-10.0,,,87.0,29.0,WH3,SUP40,,,invalid_date,,,,,2025-07-07 00:00:00,invalid_date,
INV000047,,,-10.0,,,,53.0,,,AVAILABLE,invalid_date,2024-07-19,,1210.65,133.14,Y,invalid_ts,invalid_date,
INV006731,,PRD1141,-10.0,,,,67.0,WH4,SUP3,AVAILABLE,2025-03-17,invalid_date,B242,1021.58,2382.3,Y,invalid_ts,2025-07-23,WMS
INV000419,STR004,,79.0,,6.0,,36.0,WH4,SUP71,AVAILABLE,2024-11-21,2024-05-20,,,2632.56,Y,,,
INV002292,,PRD1108,-10.0,18.0,13.0,,,WH2,SUP20,OUT,invalid_date,,,,,,2024-05-04 00:00:00,,ERP
INV000228,STR009,,,5.0,19.0,49.0,55.0,WH4,SUP151,AVAILABLE,,2024-06-23,,,,Y,invalid_ts,2025-03-29,WMS
INV000327,,,-10.0,28.0,3.0,,,,,LOW,2025-06-10,invalid_date,B93,,,N,,,ERP
INV002055,,,43.0,33.0,,44.0,73.0,,SUP2,,,2024-12-18,B269,692.1,,,2024-02-10 00:00:00,invalid_date,
INV002117,STR019,,-10.0,28.0,,,,WH5,,AVAILABLE,,2025-08-31,,453.24,150.99,N,2025-03-07 00:00:00,2024-06-06,WMS
INV005519,,PRD1181,-10.0,7.0,,,,,SUP126,LOW,,2025-03-12,,,438.01,Y,invalid_ts,,ERP
INV001864,STR030,,-10.0,,6.0,32.0,,WH1,SUP109,AVAILABLE,invalid_date,invalid_date,B394,442.99,,N,2025-10-05 00:00:00,invalid_date,
INV004049,STR004,PRD1021,-10.0,,16.0,,87.0,WH3,,LOW,2024-08-01,2024-02-15,,388.36,,N,,,ERP
INV000649,,PRD1155,-10.0,7.0,20.0,,,,,,invalid_date,2024-10-23,B252,1099.65,,,,,WMS
INV006951,,,73.0,9.0,,10.0,,,SUP138,OUT,invalid_date,,B287,1427.09,,N,2025-07-03 00:00:00,invalid_date,ERP
INV001778,,PRD1186,442.0,,0.0,,72.0,,SUP90,AVAILABLE,invalid_date,,,719.0,,Y,,,
INV006334,STR014,PRD1049,-10.0,35.0,,,91.0,WH3,,,invalid_date,2025-06-18,B104,,,,invalid_ts,2025-08-17,
INV002533,STR011,PRD1058,132.0,,9.0,,90.0,WH4,,,invalid_date,invalid_date,,,,Y,,,
INV006121,,PRD1195,,50.0,,98.0,78.0,WH1,SUP25,LOW,invalid_date,invalid_date,B216,1219.23,2121.11,N,,,
INV003335,STR010,PRD1028,-10.0,,,70.0,,WH2,,AVAILABLE,,invalid_date,,1460.56,718.11,Y,2025-01-19 00:00:00,invalid_date,
INV005708,,,367.0,16.0,,88.0,47.0,WH5,SUP30,LOW,,,B59,,,Y,invalid_ts,2024-06-22,
INV005485,STR030,,,,,35.0,53.0,,,OUT,invalid_date,,,,,,,2025-05-18,ERP
INV003132,,,-10.0,44.0,,45.0,,WH4,SUP98,OUT,invalid_date,2024-01-06,,,2925.08,,invalid_ts,,ERP
INV003659,STR024,PRD1165,331.0,,3.0,48.0,,,,OUT,,,,1044.06,1750.39,N,2024-04-10 00:00:00,,
INV004619,,PRD1038,-10.0,,,66.0,58.0,,,OUT,2025-05-21,2025-04-26,,,,N,invalid_ts,invalid_date,WMS
INV005242,STR012,PRD1092,,,20.0,,97.0,,SUP135,,,2024-03-18,,1247.62,884.33,,2024-07-06 00:00:00,invalid_date,WMS
INV004784,STR006,,-10.0,,19.0,30.0,,WH4,SUP40,LOW,invalid_date,invalid_date,,,,Y,2025-04-06 00:00:00,invalid_date,
INV005356,STR020,,-10.0,45.0,,48.0,92.0,,,AVAILABLE,invalid_date,2024-12-29,B194,,2073.81,,invalid_ts,invalid_date,ERP
INV004510,STR002,,,,,84.0,71.0,WH3,,LOW,invalid_date,invalid_date,,,784.31,Y,,2024-08-10,WMS
INV003322,STR020,,271.0,,,30.0,,,SUP151,,2024-12-10,invalid_date,,,,Y,invalid_ts,,
INV001404,,,458.0,46.0,,,,WH2,SUP67,AVAILABLE,,2025-02-16,,,661.52,,,invalid_date,
INV001898,STR013,,-10.0,39.0,19.0,84.0,55.0,,,OUT,invalid_date,,B373,,,Y,,,WMS
INV002214,,PRD1114,-10.0,22.0,,10.0,,,,LOW,,invalid_date,,,,N,2025-10-20 00:00:00,2024-08-25,ERP
INV003192,,PRD1132,151.0,,6.0,,,,SUP59,AVAILABLE,,,B377,165.86,714.3,,invalid_ts,,WMS
INV001989,,PRD1111,,1.0,,,26.0,WH5,,AVAILABLE,2025-03-09,,,,,Y,invalid_ts,,WMS
INV000644,,,122.0,,15.0,,,,SUP77,OUT,invalid_date,2025-11-16,,853.43,,Y,2024-02-02 00:00:00,,WMS
INV002392,STR018,PRD1197,-10.0,44.0,18.0,86.0,,WH1,SUP74,,invalid_date,,,106.19,,N,2024-12-21 00:00:00,2024-07-01,WMS
INV002803,STR016,,,39.0,,,22.0,,,OUT,invalid_date,invalid_date,B68,,2732.01,,,,WMS
INV002569,STR021,,,26.0,12.0,54.0,34.0,,,AVAILABLE,,,B427,829.17,641.55,N,,,ERP
INV004995,,PRD1075,101.0,50.0,7.0,,34.0,WH4,SUP88,AVAILABLE,invalid_date,,,,222.63,N,invalid_ts,2024-12-12,WMS
INV000853,STR028,,-10.0,48.0,,,62.0,,SUP68,AVAILABLE,,,B359,1353.04,2621.62,Y,2024-10-02 00:00:00,2025-08-20,
INV004067,STR010,,-10.0,14.0,,21.0,,WH3,,,2025-09-28,invalid_date,,,2114.66,N,2024-01-02 00:00:00,invalid_date,
INV004565,,,-10.0,,,,88.0,,,LOW,2025-06-25,2024-03-16,B204,544.02,,,,,ERP
INV002206,,PRD1010,-10.0,25.0,16.0,,59.0,,,AVAILABLE,2024-09-23,2024-11-20,,,2703.68,Y,,invalid_date,
INV005865,,PRD1184,209.0,34.0,0.0,15.0,,,SUP81,LOW,2024-08-17,invalid_date,,494.29,,N,,2025-09-26,WMS
INV001849,,,,,12.0,33.0,,WH3,,LOW,invalid_date,,B76,1293.29,,,,2025-03-10,
INV002505,STR017,PRD1084,-10.0,,,35.0,33.0,WH2,,AVAILABLE,,,B485,886.74,,N,,,ERP
INV001080,STR029,,-10.0,,13.0,,,,SUP15,LOW,invalid_date,,,934.63,,Y,,2025-05-09,
INV006334,,,-10.0,28.0,3.0,35.0,30.0,,,,invalid_date,,B281,290.17,987.73,,2025-04-26 00:00:00,2025-10-29,
INV003814,,PRD1200,,41.0,0.0,,,,,OUT,,,B75,1089.82,1200.61,N,2025-03-24 00:00:00,,
INV006490,,,,42.0,10.0,44.0,,WH3,,AVAILABLE,invalid_date,2024-03-20,,,1289.16,N,,invalid_date,ERP
INV004023,STR020,,166.0,,1.0,,71.0,WH2,SUP193,LOW,2024-07-18,,B206,,,Y,2025-03-23 00:00:00,2025-04-24,ERP
INV003745,,,367.0,,,,96.0,WH4,,AVAILABLE,invalid_date,2024-10-13,,,,,invalid_ts,invalid_date,ERP
INV004428,STR005,PRD1085,-10.0,,,16.0,,WH5,,AVAILABLE,invalid_date,2025-03-30,,,2032.53,,,,
INV003535,,PRD1187,,21.0,14.0,,,,,LOW,2024-06-05,2024-03-02,,,,Y,2024-10-21 00:00:00,2024-11-10,
INV000904,,,-10.0,43.0,1.0,,,,,AVAILABLE,2025-01-05,,B61,1210.66,,,,2024-09-12,WMS
INV002157,,PRD1021,417.0,,,,46.0,WH5,SUP132,,2024-01-14,,B275,,,,2025-06-27 00:00:00,,WMS
INV005174,,PRD1087,370.0,7.0,,4.0,,WH5,,,,2025-07-27,B330,,,N,,2024-05-12,
INV000854,,,-10.0,,3.0,,,WH3,SUP8,,2025-06-02,invalid_date,,1097.48,1059.75,,,2024-09-04,
INV004814,,,368.0,47.0,16.0,73.0,86.0,,,AVAILABLE,,,B120,482.86,1913.54,N,2024-04-19 00:00:00,2024-05-05,
INV002785,,,,16.0,18.0,,,,SUP194,AVAILABLE,,,,,668.59,Y,2025-07-08 00:00:00,2025-07-04,ERP
INV005528,,PRD1052,155.0,,,81.0,,,,,invalid_date,,,469.91,,N,,,WMS
INV004189,,PRD1010,3.0,24.0,7.0,11.0,45.0,,,LOW,2025-02-19,,B491,,1374.68,Y,invalid_ts,invalid_date,WMS
INV004936,,PRD1127,-10.0,41.0,7.0,11.0,26.0,,SUP113,AVAILABLE,invalid_date,2024-04-15,,,,,,2024-05-26,
INV001858,STR030,PRD1038,336.0,7.0,,,,WH4,SUP6,,invalid_date,invalid_date,B17,557.62,,N,2025-08-22 00:00:00,invalid_date,WMS
INV004331,STR004,,-10.0,,6.0,92.0,,,SUP29,AVAILABLE,,invalid_date,B197,,,N,invalid_ts,2024-03-25,
INV000001,,,-10.0,,,56.0,22.0,WH5,,OUT,invalid_date,invalid_date,,,2384.0,Y,invalid_ts,invalid_date,WMS
INV000979,,PRD1138,-10.0,,9.0,,,WH3,,LOW,2024-05-04,invalid_date,,,,N,,2024-12-10,
INV005913,STR021,PRD1101,,24.0,,86.0,49.0,WH4,,LOW,invalid_date,invalid_date,,,,,2025-09-03 00:00:00,,ERP
