order_id,customer_id,product_id,order_qty,order_value,order_status,payment_mode,delivery_city,delivery_state,delivery_country,shipping_fee,discount,tax,coupon_code,return_flag,return_reason,order_ts,delivery_date,load_date,source_system
ORD001330,CUST04396,PRD1189,-1.0,2603.62,SHIPPED,CARD,Auckland,South,,,,,SAVE10,N,DELAY,,invalid_date,2025-01-30,APP
ORD003945,CUST02177,,,,SHIPPED,,Auckland,North,,,233.13,,SAVE10,,,2024-09-12 00:00:00,,invalid_date,APP
ORD002552,,,3.0,,,CARD,Christchurch,North,,,,166.17,SAVE10,N,DAMAGED,2025-11-12 00:00:00,2024-09-13,invalid_date,
ORD002522,CUST02743,PRD1001,-1.0,600.3,SHIPPED,CARD,Christchurch,North,,137.34,,198.14,DISC20,N,DAMAGED,2025-10-05 00:00:00,2024-06-25,invalid_date,APP
ORD004647,CUST00861,PRD1017,-1.0,3687.03,SHIPPED,CARD,Christchurch,South,,,70.78,,,,DELAY,2024-10-08 00:00:00,invalid_date,2024-01-31,
ORD007684,,PRD1009,-1.0,2709.67,DELIVERED,CARD,,South,AU,59.07,136.2,67.8,DISC20,N,,,2024-01-26,2024-07-25,ECOM
ORD007950,,PRD1114,1.0,1837.15,SHIPPED,,Auckland,South,NZ,118.21,,,,N,DAMAGED,,2025-02-28,2024-10-24,APP
ORD003479,,,,,CANCELLED,UPI,Wellington,,NZ,,180.62,292.77,SAVE10,N,DAMAGED,,,2025-07-20,
ORD004096,CUST04101,PRD1051,4.0,1394.78,CANCELLED,NETBANKING,Auckland,South,,,,,SAVE10,N,,2025-01-29 00:00:00,invalid_date,invalid_date,ECOM
ORD005651,,,,,CANCELLED,CARD,,South,,,,143.91,DISC20,N,DAMAGED,,invalid_date,2025-10-14,
ORD004362,CUST03405,PRD1047,-1.0,,,CARD,Wellington,,NZ,98.9,,139.61,DISC20,Y,,invalid_ts,2024-11-08,,ECOM
ORD002313,CUST00778,,-1.0,,PLACED,UPI,Christchurch,South,,5.41,20.79,235.57,DISC20,,DAMAGED,invalid_ts,2025-05-05,2024-01-03,APP
ORD004788,,,2.0,1968.87,PLACED,CARD,Christchurch,,NZ,50.54,245.9,267.54,,Y,DAMAGED,,,invalid_date,ECOM
ORD006457,CUST04590,,3.0,4205.87,PLACED,UPI,Auckland,,AU,84.78,115.98,206.26,,,,invalid_ts,,2024-09-13,APP
ORD001594,CUST00909,PRD1076,,4026.36,PLACED,UPI,,,AU,141.28,,202.98,SAVE10,,,,invalid_date,2024-02-23,
ORD004442,,PRD1068,3.0,,PLACED,NETBANKING,Wellington,North,,136.78,88.0,56.64,SAVE10,N,DAMAGED,invalid_ts,2025-08-18,,ECOM
ORD007466,CUST00436,,5.0,3922.86,SHIPPED,UPI,,North,NZ,94.75,103.29,,DISC20,,DAMAGED,,,,APP
ORD005474,CUST02659,,5.0,,,UPI,,North,NZ,184.71,107.53,194.33,SAVE10,,,invalid_ts,,invalid_date,APP
ORD004298,CUST04056,PRD1027,-1.0,,,NETBANKING,,North,NZ,,,117.02,SAVE10,N,,2024-01-04 00:00:00,,,ECOM
ORD002470,CUST04120,,,,CANCELLED,UPI,,South,AU,,208.3,76.15,SAVE10,Y,DELAY,,,,
ORD006105,CUST03964,PRD1119,5.0,4213.87,DELIVERED,,,South,AU,,,158.66,,N,DELAY,,,2025-06-15,APP
ORD001190,,PRD1038,-1.0,,DELIVERED,UPI,Christchurch,South,AU,,120.9,56.25,,N,DAMAGED,invalid_ts,invalid_date,invalid_date,
ORD000435,,PRD1101,-1.0,4881.41,SHIPPED,UPI,,South,NZ,,144.76,195.54,SAVE10,,,2025-11-02 00:00:00,invalid_date,2025-02-25,ECOM
ORD006618,,PRD1002,1.0,,DELIVERED,CARD,Christchurch,North,NZ,,0.6,,SAVE10,,DAMAGED,2025-10-23 00:00:00,invalid_date,,APP
ORD007680,CUST03084,,-1.0,4013.24,SHIPPED,CARD,Auckland,North,NZ,56.47,,284.67,SAVE10,Y,DELAY,,2024-09-06,,
ORD002539,CUST02050,PRD1131,,3568.53,DELIVERED,UPI,Wellington,,NZ,,60.9,,DISC20,Y,DELAY,,invalid_date,,
ORD000199,,,,,,CARD,Auckland,North,AU,148.76,,,SAVE10,,DELAY,invalid_ts,invalid_date,invalid_date,ECOM
ORD007267,,,3.0,,DELIVERED,NETBANKING,Christchurch,,,,83.48,,SAVE10,,DELAY,invalid_ts,,invalid_date,ECOM
ORD000938,,,,,,UPI,Auckland,South,,,,125.02,,,,,,,
ORD005041,CUST00010,,-1.0,,DELIVERED,NETBANKING,Wellington,,,61.43,251.36,27.16,DISC20,N,DAMAGED,invalid_ts,,2025-04-28,ECOM
ORD007584,CUST00688,PRD1140,-1.0,,SHIPPED,UPI,,,AU,,,237.49,,Y,DELAY,,,,ECOM
ORD002846,CUST04242,,4.0,,DELIVERED,CARD,Wellington,North,NZ,,,,,Y,,2024-11-30 00:00:00,2025-07-23,,APP
ORD001669,CUST04456,,-1.0,,PLACED,CARD,Wellington,,AU,,22.38,,SAVE10,Y,DAMAGED,,,2025-09-17,APP
ORD004358,CUST04242,,4.0,,,,,North,AU,,29.85,187.43,,,,2024-07-31 00:00:00,,,ECOM
ORD000787,CUST02795,PRD1068,-1.0,2172.88,,NETBANKING,Christchurch,South,,150.85,,22.74,DISC20,Y,DELAY,,invalid_date,,APP
ORD006790,CUST01573,,5.0,,DELIVERED,UPI,Auckland,,NZ,41.87,,,SAVE10,N,DAMAGED,2025-09-23 00:00:00,2025-10-10,,APP
ORD005363,CUST02292,,3.0,1545.14,CANCELLED,UPI,Auckland,South,NZ,106.28,192.07,53.26,,,DAMAGED,2025-08-15 00:00:00,,,
ORD006871,,PRD1185,-1.0,1210.34,DELIVERED,,Wellington,North,AU,,,212.88,,N,DAMAGED,2025-07-22 00:00:00,invalid_date,2025-03-17,ECOM
ORD006560,,,2.0,4022.57,,,Christchurch,North,AU,164.36,175.83,,SAVE10,N,DAMAGED,invalid_ts,invalid_date,invalid_date,
ORD001685,,,,,,,,South,,41.18,261.36,214.35,SAVE10,N,DELAY,2024-04-02 00:00:00,2024-03-15,,ECOM
ORD004391,CUST04191,,,844.98,SHIPPED,,Wellington,North,AU,95.02,181.26,153.55,DISC20,,DELAY,invalid_ts,,invalid_date,
ORD007398,,,-1.0,,DELIVERED,NETBANKING,Christchurch,South,,,124.19,161.56,,N,DAMAGED,2024-10-14 00:00:00,2025-09-04,2025-01-07,ECOM
ORD003798,CUST02389,,,,SHIPPED,NETBANKING,Christchurch,North,,,,,DISC20,N,DAMAGED,,invalid_date,,APP
ORD002462,,PRD1073,5.0,4723.07,SHIPPED,,Auckland,,,,228.04,,,N,DELAY,,2025-03-26,2025-08-03,ECOM
ORD001839,CUST01721,PRD1123,4.0,,PLACED,UPI,Wellington,,AU,,142.47,22.56,SAVE10,Y,,invalid_ts,2024-07-29,invalid_date,APP
ORD006996,CUST03156,PRD1179,,548.95,DELIVERED,,Auckland,South,NZ,121.3,,288.34,,,DELAY,,2025-01-31,,APP
ORD004253,,,2.0,,PLACED,,Christchurch,,AU,,92.62,149.54,DISC20,,,,,2025-08-10,ECOM
ORD002214,,,-1.0,,DELIVERED,CARD,,South,NZ,183.69,285.3,,SAVE10,N,DELAY,2024-01-30 00:00:00,2024-12-07,,ECOM
ORD004433,CUST02751,PRD1010,5.0,341.63,PLACED,UPI,Auckland,North,AU,,167.33,153.91,DISC20,N,DELAY,,2024-08-10,invalid_date,ECOM
ORD004908,,,,,DELIVERED,CARD,,South,NZ,98.93,,104.49,,Y,,2025-06-09 00:00:00,,,ECOM
ORD005006,CUST02813,,4.0,,,UPI,Wellington,North,,,,,,,DAMAGED,2025-08-06 00:00:00,2025-06-26,,
ORD005932,,,3.0,3336.4,PLACED,CARD,Christchurch,,,,,15.42,SAVE10,,,,invalid_date,,
ORD002726,CUST03633,PRD1157,,,SHIPPED,CARD,Auckland,South,,113.68,,,SAVE10,,DELAY,invalid_ts,2025-04-17,,
ORD004172,CUST02352,PRD1006,-1.0,,CANCELLED,NETBANKING,Wellington,North,NZ,172.97,176.56,70.29,DISC20,N,DELAY,invalid_ts,,,APP
ORD002817,CUST03226,PRD1005,-1.0,,PLACED,CARD,Christchurch,South,AU,,75.14,123.87,DISC20,,DELAY,,,,ECOM
ORD001162,CUST03829,,,266.05,SHIPPED,NETBANKING,,,,,,,SAVE10,N,DELAY,invalid_ts,2024-02-02,,
ORD002545,CUST02165,,3.0,2288.93,CANCELLED,UPI,Auckland,South,NZ,164.72,93.17,111.57,DISC20,Y,,,2025-10-01,invalid_date,
ORD006758,,,,,CANCELLED,CARD,Auckland,North,AU,4.46,,264.9,,N,DAMAGED,invalid_ts,2024-08-17,invalid_date,APP
ORD007478,,,,,,,Wellington,,AU,,,93.44,SAVE10,Y,,2025-11-21 00:00:00,,,
ORD004519,,,5.0,645.75,,,Auckland,North,,6.36,4.04,,,Y,DAMAGED,,invalid_date,,ECOM
ORD005684,CUST04140,PRD1133,5.0,,CANCELLED,UPI,Wellington,,,,113.94,,DISC20,Y,DELAY,invalid_ts,invalid_date,invalid_date,ECOM
ORD007490,,,,525.19,SHIPPED,,Auckland,,NZ,121.31,,,DISC20,N,DELAY,,2025-05-31,2025-04-22,APP
ORD000094,CUST00393,PRD1006,-1.0,,PLACED,,Christchurch,,,,124.79,218.91,SAVE10,N,DAMAGED,2024-11-16 00:00:00,,2024-12-22,
ORD003404,,,,,,,Christchurch,,NZ,30.19,,,SAVE10,Y,DELAY,invalid_ts,invalid_date,,
ORD000475,,,-1.0,1465.27,,UPI,,South,,,115.15,,SAVE10,N,,,,2025-07-26,
ORD007221,,PRD1065,1.0,2946.46,PLACED,,Auckland,,NZ,,15.22,67.72,SAVE10,N,,,invalid_date,,APP
ORD002317,CUST03572,,-1.0,3187.36,CANCELLED,NETBANKING,Auckland,,AU,,197.6,,SAVE10,N,DAMAGED,2025-09-27 00:00:00,invalid_date,2024-06-06,
ORD004716,,,-1.0,,PLACED,UPI,Wellington,,AU,,,94.4,,N,,invalid_ts,,invalid_date,ECOM
ORD000051,,PRD1196,,,SHIPPED,,,South,AU,54.25,,31.07,SAVE10,,,invalid_ts,2025-07-29,invalid_date,ECOM
ORD002557,CUST00238,,4.0,4863.96,SHIPPED,CARD,Auckland,North,,103.23,4.26,253.96,SAVE10,N,DAMAGED,2025-04-09 00:00:00,invalid_date,invalid_date,ECOM
ORD000315,,PRD1188,-1.0,,CANCELLED,UPI,,South,AU,91.61,,,SAVE10,N,DAMAGED,2025-11-12 00:00:00,invalid_date,2025-08-22,APP
ORD006973,CUST00406,,,3647.68,PLACED,NETBANKING,Wellington,North,AU,27.8,228.95,251.17,DISC20,,DAMAGED,invalid_ts,2024-02-10,2025-02-10,ECOM
ORD000006,,PRD1100,2.0,,DELIVERED,NETBANKING,Auckland,,AU,,297.4,61.83,DISC20,,DAMAGED,invalid_ts,2025-10-08,invalid_date,
ORD000378,CUST04680,PRD1030,-1.0,,PLACED,UPI,Auckland,,,,196.25,226.8,SAVE10,Y,,,,invalid_date,
ORD000486,,,4.0,612.85,DELIVERED,UPI,,,,,158.4,193.32,DISC20,,DELAY,invalid_ts,invalid_date,invalid_date,
ORD003507,,PRD1106,-1.0,,SHIPPED,CARD,Christchurch,,,,248.87,,,Y,,,invalid_date,,APP
ORD000818,,,-1.0,,CANCELLED,UPI,Auckland,,,,,70.59,DISC20,Y,,2024-08-21 00:00:00,2024-03-19,2025-10-19,APP
ORD002266,,,5.0,2218.89,CANCELLED,,Auckland,North,NZ,,138.37,69.55,DISC20,Y,DELAY,invalid_ts,invalid_date,2024-08-21,APP
ORD006295,,PRD1009,,,,UPI,,North,NZ,,34.69,23.47,,,DAMAGED,,,,APP
ORD000759,CUST04435,,2.0,,PLACED,NETBANKING,Christchurch,,AU,,,,DISC20,Y,,2025-08-09 00:00:00,invalid_date,,
ORD003653,,,,1921.85,DELIVERED,CARD,Auckland,South,NZ,,,224.23,SAVE10,,,invalid_ts,2025-04-13,2025-05-24,
ORD002487,,PRD1038,,,PLACED,CARD,Auckland,North,,,,150.17,DISC20,Y,,2025-01-18 00:00:00,invalid_date,2024-02-28,APP
ORD000880,CUST01092,,5.0,2714.94,SHIPPED,,Christchurch,North,NZ,,,24.92,DISC20,,DELAY,2024-10-29 00:00:00,,2024-08-12,APP
ORD000282,CUST01757,PRD1057,3.0,,SHIPPED,UPI,Christchurch,North,NZ,108.09,,,DISC20,,,,2025-07-07,invalid_date,ECOM
ORD004715,,,-1.0,,PLACED,NETBANKING,Wellington,South,AU,,,,,,,2025-05-03 00:00:00,invalid_date,invalid_date,ECOM
ORD004809,,,4.0,,,,Christchurch,,NZ,,41.12,,SAVE10,N,DELAY,invalid_ts,2025-02-06,2024-06-04,
ORD001912,CUST00002,,1.0,,,NETBANKING,Christchurch,,AU,198.88,,,SAVE10,N,DAMAGED,invalid_ts,,2025-01-20,ECOM
ORD005079,,PRD1020,,1743.74,CANCELLED,,Wellington,South,NZ,,,,DISC20,,DELAY,2025-04-30 00:00:00,invalid_date,invalid_date,ECOM
ORD002999,CUST00439,,,,CANCELLED,,Auckland,South,,,,,SAVE10,N,DAMAGED,2024-02-24 00:00:00,invalid_date,2024-12-30,
ORD001676,,,-1.0,,DELIVERED,NETBANKING,Wellington,South,,,,123.31,DISC20,,DELAY,invalid_ts,2025-10-01,invalid_date,
ORD005527,,PRD1026,3.0,,SHIPPED,,Wellington,South,NZ,,,248.34,,N,DAMAGED,,2025-02-27,invalid_date,
ORD005124,CUST04705,PRD1060,5.0,,,CARD,Wellington,South,,,103.38,201.71,,,,invalid_ts,invalid_date,2024-01-02,APP
ORD005643,CUST01955,PRD1090,-1.0,,PLACED,UPI,Wellington,North,,97.18,,,,N,DAMAGED,,invalid_date,2025-11-12,ECOM
ORD007325,CUST01354,,,,PLACED,NETBANKING,Christchurch,South,,,,210.69,,Y,,,,invalid_date,
ORD004605,CUST02632,PRD1077,1.0,3249.72,DELIVERED,CARD,,North,AU,,232.94,,,,DAMAGED,2024-04-26 00:00:00,,invalid_date,ECOM
ORD002008,,PRD1051,,,SHIPPED,,,,,16.26,217.69,17.22,DISC20,Y,,2025-07-20 00:00:00,,invalid_date,APP
ORD007474,CUST03906,,,,SHIPPED,NETBANKING,Auckland,North,,,,178.82,DISC20,,DELAY,,,invalid_date,ECOM
ORD006423,CUST01817,,,2626.45,,,Auckland,,AU,21.8,111.58,180.03,DISC20,,DAMAGED,,,,
ORD005095,,PRD1123,5.0,,PLACED,,Wellington,,,,228.2,,,Y,,invalid_ts,invalid_date,,ECOM
ORD003349,,,,4513.34,,UPI,Auckland,South,AU,103.52,196.23,212.1,SAVE10,,,,invalid_date,invalid_date,
ORD004042,,PRD1127,,956.53,CANCELLED,NETBANKING,Auckland,,NZ,72.01,,100.78,DISC20,,,2025-05-07 00:00:00,invalid_date,,ECOM
ORD000703,,,,4760.29,CANCELLED,UPI,,South,AU,41.98,270.25,140.49,SAVE10,N,DELAY,invalid_ts,,invalid_date,APP
ORD000134,,PRD1048,3.0,2711.44,,CARD,,,AU,,,,SAVE10,Y,DELAY,,invalid_date,2024-02-23,
ORD004768,,PRD1074,,4690.26,CANCELLED,NETBANKING,Wellington,North,AU,118.5,19.04,219.31,,,DAMAGED,,2024-05-08,,ECOM
ORD005463,,PRD1185,-1.0,3294.42,,UPI,,South,,82.53,182.59,,SAVE10,,,,2024-12-08,,
ORD000381,,PRD1167,,3327.96,,UPI,Auckland,North,NZ,152.66,176.86,,,N,DELAY,,,invalid_date,
ORD006784,,PRD1137,-1.0,,CANCELLED,UPI,Wellington,South,,,32.46,,DISC20,N,,,,2025-10-01,ECOM
ORD003498,CUST01719,,4.0,1019.89,SHIPPED,CARD,Wellington,South,NZ,168.15,,159.82,DISC20,N,DAMAGED,2024-03-26 00:00:00,,invalid_date,APP
ORD004288,,,1.0,1219.38,PLACED,,Auckland,North,NZ,190.26,,,SAVE10,N,,,,,
ORD003731,CUST00648,PRD1134,1.0,,,CARD,Auckland,,,17.59,159.93,103.39,,,DAMAGED,2024-12-28 00:00:00,,2024-11-22,APP
ORD007577,CUST03521,,-1.0,2201.54,PLACED,,Auckland,,AU,,,,DISC20,Y,DAMAGED,invalid_ts,invalid_date,2024-11-04,APP
ORD002527,CUST02818,,5.0,1087.59,SHIPPED,NETBANKING,Wellington,North,AU,,210.68,,,Y,,invalid_ts,invalid_date,,ECOM
ORD003007,CUST03497,,5.0,,DELIVERED,CARD,Wellington,South,,136.2,23.46,213.65,DISC20,,DELAY,,2024-03-20,invalid_date,APP
ORD004986,CUST02180,PRD1048,-1.0,789.18,SHIPPED,,Christchurch,South,,32.47,,273.17,,,,invalid_ts,,,ECOM
ORD005417,CUST04934,PRD1034,,4311.62,SHIPPED,,Christchurch,,,,97.44,,,N,DELAY,,,,
ORD004870,CUST03309,,,1562.92,,CARD,Wellington,,AU,133.79,,,SAVE10,N,DAMAGED,,2024-03-08,invalid_date,APP
ORD000122,,PRD1155,-1.0,3899.45,,UPI,,,,137.5,231.08,,,,DELAY,invalid_ts,2024-12-28,2024-11-04,
ORD001920,,,5.0,3224.84,DELIVERED,CARD,,South,,14.66,67.67,132.99,DISC20,N,DAMAGED,,2024-06-01,invalid_date,ECOM
ORD006046,CUST03088,,2.0,,DELIVERED,UPI,Wellington,North,AU,,,,SAVE10,N,DAMAGED,,,,
ORD003850,,,-1.0,,DELIVERED,CARD,Auckland,North,NZ,116.07,,,SAVE10,N,,2025-07-25 00:00:00,,,
ORD006378,CUST02606,PRD1066,-1.0,,DELIVERED,NETBANKING,Auckland,South,AU,97.56,40.77,256.9,SAVE10,Y,DELAY,invalid_ts,2024-07-07,invalid_date,APP
ORD007919,CUST00177,PRD1102,-1.0,4554.4,DELIVERED,NETBANKING,Christchurch,South,,,,283.31,DISC20,N,DAMAGED,invalid_ts,invalid_date,2024-09-14,APP
ORD007148,CUST00354,PRD1174,,,,NETBANKING,Christchurch,North,NZ,,,,DISC20,,DELAY,,invalid_date,,APP
ORD000823,,PRD1001,4.0,1251.55,,NETBANKING,Christchurch,South,AU,,,7.19,,,,,,2024-07-22,
ORD000018,CUST03892,,2.0,976.49,,,Wellington,,NZ,,,,DISC20,Y,,2024-04-19 00:00:00,2025-02-04,2024-12-02,
ORD006012,CUST02184,PRD1087,-1.0,,PLACED,,Christchurch,,NZ,,161.57,102.68,SAVE10,,DAMAGED,2024-10-08 00:00:00,,invalid_date,APP
ORD002550,,PRD1070,-1.0,1822.43,DELIVERED,CARD,Christchurch,,NZ,177.37,196.37,,DISC20,Y,DELAY,2024-10-15 00:00:00,2024-03-19,2024-03-10,
ORD003338,,,-1.0,1040.83,CANCELLED,UPI,Auckland,South,AU,48.96,,,,,DELAY,2025-02-26 00:00:00,invalid_date,2024-02-18,ECOM
ORD007586,CUST00991,,,,,CARD,Auckland,,,,,,DISC20,Y,,2024-11-22 00:00:00,2025-01-26,2025-01-20,
ORD006322,CUST02373,,-1.0,315.69,DELIVERED,UPI,Auckland,,AU,120.65,126.64,,DISC20,,DELAY,,,2024-02-25,APP
ORD004178,CUST00435,PRD1185,-1.0,573.4,,NETBANKING,,South,AU,,,,DISC20,Y,,,invalid_date,invalid_date,
ORD002205,,PRD1029,-1.0,,DELIVERED,NETBANKING,Christchurch,North,AU,,155.43,,SAVE10,,,invalid_ts,,invalid_date,APP
ORD005544,,,,,SHIPPED,CARD,,North,,118.24,290.06,69.34,DISC20,N,DAMAGED,2024-10-07 00:00:00,invalid_date,invalid_date,
ORD007918,CUST03664,PRD1188,2.0,2307.56,DELIVERED,CARD,Wellington,,,10.04,176.97,292.39,DISC20,N,DELAY,2024-06-23 00:00:00,invalid_date,invalid_date,
ORD003733,CUST03376,PRD1182,-1.0,1430.01,SHIPPED,CARD,Wellington,,,,92.79,10.2,SAVE10,,DELAY,invalid_ts,2024-07-14,,
ORD007647,CUST00101,PRD1032,2.0,,PLACED,,,North,AU,66.71,,212.94,DISC20,N,DAMAGED,2024-11-04 00:00:00,invalid_date,invalid_date,ECOM
ORD000269,,PRD1096,,,CANCELLED,,Wellington,,,102.95,16.43,,,N,DELAY,2024-07-23 00:00:00,invalid_date,invalid_date,
ORD001610,,,1.0,1967.81,,CARD,Wellington,,AU,,269.76,,SAVE10,,DELAY,invalid_ts,invalid_date,invalid_date,APP
ORD000247,CUST03504,,,,PLACED,NETBANKING,Wellington,,NZ,54.58,184.17,,SAVE10,,DAMAGED,,invalid_date,invalid_date,ECOM
ORD004053,CUST03561,,,317.18,SHIPPED,NETBANKING,Wellington,,,58.6,,,,,DELAY,2025-09-30 00:00:00,invalid_date,invalid_date,ECOM
ORD003242,CUST00406,,,,PLACED,,Auckland,South,,,,48.23,SAVE10,,DAMAGED,2025-04-16 00:00:00,,2024-11-25,ECOM
ORD005426,CUST00420,PRD1022,,,SHIPPED,UPI,Auckland,South,,,227.66,,DISC20,N,DELAY,,2025-01-24,2024-03-28,APP
ORD007806,,,,,DELIVERED,UPI,Auckland,South,NZ,,147.27,227.29,DISC20,,DAMAGED,2025-07-31 00:00:00,invalid_date,,APP
ORD001483,,PRD1012,-1.0,,,CARD,,North,,177.06,,45.29,SAVE10,,DELAY,,,,
ORD003054,,,2.0,3371.12,,NETBANKING,Auckland,South,NZ,35.95,,,SAVE10,N,DELAY,,2025-01-17,,ECOM
ORD001594,,,,4914.38,DELIVERED,NETBANKING,Wellington,North,AU,,118.38,16.88,DISC20,,,invalid_ts,invalid_date,invalid_date,ECOM
ORD000566,,PRD1194,2.0,2872.84,DELIVERED,CARD,,North,NZ,,104.44,,SAVE10,,,invalid_ts,2025-04-27,2025-04-25,
ORD001168,CUST04736,,-1.0,,SHIPPED,,Auckland,,NZ,38.66,,,,Y,DELAY,,2025-11-05,,
ORD005648,,PRD1116,-1.0,,,NETBANKING,,,,56.97,89.66,44.28,,,DAMAGED,,invalid_date,2024-04-09,ECOM
ORD004562,CUST04515,,-1.0,,SHIPPED,CARD,Christchurch,,NZ,,138.2,114.35,DISC20,Y,,invalid_ts,2025-04-14,2025-04-17,ECOM
ORD000150,CUST01175,,5.0,,CANCELLED,CARD,Auckland,,,,,11.17,SAVE10,,DAMAGED,,invalid_date,2025-01-28,ECOM
ORD001873,CUST01192,,-1.0,2924.27,,NETBANKING,Christchurch,North,NZ,34.28,,44.45,,Y,DAMAGED,,invalid_date,2024-06-05,
ORD004421,CUST02711,PRD1013,-1.0,,PLACED,UPI,Auckland,North,NZ,,,,SAVE10,Y,,invalid_ts,invalid_date,2025-06-30,
ORD005181,,PRD1058,,,,,,,,137.69,126.17,120.68,,N,,2025-09-02 00:00:00,2025-01-06,,
ORD006147,CUST02102,PRD1106,,,DELIVERED,CARD,Wellington,North,NZ,,,120.87,DISC20,N,DAMAGED,invalid_ts,invalid_date,invalid_date,APP
ORD000134,,,2.0,,,,Auckland,South,NZ,30.15,,,,Y,DELAY,,,invalid_date,
ORD007515,,,,247.5,CANCELLED,UPI,,North,AU,153.05,30.69,,,,DELAY,,,invalid_date,ECOM
ORD000167,CUST01954,PRD1096,4.0,,PLACED,CARD,Christchurch,,,,,34.15,DISC20,Y,,2024-03-07 00:00:00,,invalid_date,APP
ORD004164,,,3.0,1245.34,SHIPPED,UPI,,North,,21.4,,233.42,SAVE10,N,,invalid_ts,2025-01-06,2024-11-16,
ORD004065,CUST01593,,-1.0,1232.71,CANCELLED,NETBANKING,Auckland,,,148.32,,86.84,,Y,DAMAGED,,invalid_date,2025-04-06,
ORD000397,CUST04655,PRD1003,,1770.86,,,Christchurch,South,,27.76,236.53,,,,DAMAGED,2025-06-05 00:00:00,invalid_date,,
ORD005937,CUST04899,,1.0,124.0,PLACED,CARD,,,AU,170.91,,,SAVE10,N,DELAY,invalid_ts,invalid_date,2025-01-29,ECOM
ORD006827,CUST00509,,,,SHIPPED,UPI,Auckland,,AU,60.91,,204.6,DISC20,N,DELAY,,,,ECOM
ORD002226,CUST04555,,2.0,1103.81,SHIPPED,,,,NZ,,,113.38,,,DELAY,2025-04-05 00:00:00,2024-08-06,,ECOM
ORD004028,CUST04228,,-1.0,,CANCELLED,UPI,,North,NZ,,33.8,164.64,DISC20,Y,DAMAGED,,,,
ORD007246,CUST02306,PRD1096,-1.0,751.11,PLACED,UPI,,,AU,,,33.56,,,,invalid_ts,invalid_date,invalid_date,ECOM
ORD003366,CUST03244,PRD1151,,,CANCELLED,UPI,Wellington,North,AU,,,,,Y,,,invalid_date,,ECOM
ORD006480,CUST00476,,-1.0,,,NETBANKING,,,NZ,,247.02,197.66,SAVE10,,,invalid_ts,2024-08-08,2025-01-10,
ORD006539,,PRD1025,2.0,,SHIPPED,CARD,Wellington,North,AU,194.48,,,DISC20,N,,invalid_ts,invalid_date,,ECOM
ORD003148,CUST03998,PRD1137,3.0,1543.39,SHIPPED,NETBANKING,Wellington,North,NZ,64.24,178.65,12.09,DISC20,Y,,,invalid_date,,ECOM
ORD004318,,,-1.0,,PLACED,UPI,,,AU,112.64,,239.98,SAVE10,N,DELAY,,invalid_date,2024-11-10,ECOM
ORD002250,,PRD1182,,,SHIPPED,NETBANKING,,,AU,61.49,262.16,151.86,,,DELAY,2025-01-26 00:00:00,invalid_date,,APP
ORD001884,CUST02038,,-1.0,2037.92,,NETBANKING,Wellington,South,AU,,14.08,71.5,,N,,2025-02-09 00:00:00,,,ECOM
ORD002350,CUST00111,PRD1074,5.0,,,CARD,Christchurch,North,,,83.27,256.37,SAVE10,Y,DELAY,2025-11-26 00:00:00,invalid_date,,ECOM
ORD000099,,,-1.0,,PLACED,CARD,Christchurch,South,AU,,26.41,,DISC20,,,,invalid_date,,APP
ORD003668,CUST03773,PRD1056,4.0,2929.82,CANCELLED,,Christchurch,South,NZ,,,201.97,DISC20,Y,DELAY,,,2024-09-25,APP
ORD004212,,PRD1073,,,CANCELLED,CARD,Auckland,North,,,,179.55,,N,DAMAGED,invalid_ts,2024-10-08,2025-06-18,APP
ORD001651,CUST04541,PRD1162,2.0,,,NETBANKING,,South,,,,287.56,SAVE10,Y,DAMAGED,,2024-04-22,2024-08-13,APP
ORD007993,,PRD1188,,,,NETBANKING,Christchurch,South,NZ,,,,DISC20,Y,,invalid_ts,2025-07-28,invalid_date,ECOM
ORD001707,CUST00794,PRD1107,,3533.95,CANCELLED,NETBANKING,Auckland,South,AU,121.32,,,DISC20,N,,,,invalid_date,ECOM
ORD005411,,,-1.0,2353.33,CANCELLED,UPI,Wellington,,NZ,135.63,248.2,123.57,,N,DAMAGED,2024-02-09 00:00:00,invalid_date,2025-05-17,ECOM
ORD002625,,PRD1019,,,DELIVERED,NETBANKING,Wellington,North,,,,235.92,DISC20,,DAMAGED,invalid_ts,2025-05-06,,APP
ORD004748,,PRD1004,3.0,4067.54,,UPI,Auckland,North,NZ,152.27,186.23,,DISC20,N,,2024-01-14 00:00:00,2025-10-31,invalid_date,
ORD006683,CUST04637,PRD1002,-1.0,2093.98,PLACED,UPI,,South,,104.35,245.64,13.98,DISC20,Y,DELAY,invalid_ts,2024-11-11,2025-09-14,
ORD001656,CUST03902,,,722.8,,CARD,Auckland,South,,110.43,173.29,176.62,DISC20,,,2025-11-09 00:00:00,invalid_date,,APP
ORD000040,,,4.0,,SHIPPED,,Christchurch,South,AU,,,45.56,DISC20,,DAMAGED,2024-07-27 00:00:00,invalid_date,2025-01-17,
ORD002055,CUST00711,PRD1094,2.0,4220.35,PLACED,CARD,Christchurch,South,,86.78,,,DISC20,,,invalid_ts,,2025-03-24,
ORD002147,,PRD1015,5.0,1998.54,CANCELLED,UPI,,North,,,,53.56,,N,DAMAGED,,2024-12-13,,ECOM
