store_id,store_name,city,state,country,store_type,manager_id,open_date,close_date,store_size_sqft,no_of_staff,rent_cost,revenue_target,is_active,renovation_flag,last_renovation_date,latitude,longitude,load_date,source_system
STR028,Store_9593,Christchurch,North,NZ,,,invalid_date,invalid_date,7123.0,50.0,,347494.62,Y,N,invalid_date,38.87131,139.109089,2025-06-24,
STR005,Store_9594,,North,,Ecommerce,MGR62,invalid_date,2024-12-07,4296.0,32.0,14218.24,,Y,N,invalid_date,-58.992159,103.240791,2024-07-16,
STR008,,,,AU,Ecommerce,MGR229,2024-05-09,invalid_date,,,,278445.31,N,Y,2025-02-25,,-4.954272,invalid_date,ERP
STR004,Store_9596,Wellington,,NZ,,MGR79,invalid_date,invalid_date,3576.0,40.0,4831.7,308217.58,N,Y,2024-12-20,-60.321241,,invalid_date,CRM
STR010,,,,NZ,Ecommerce,MGR104,2025-05-06,invalid_date,9897.0,28.0,,253770.88,N,,2024-09-09,-41.951872,,invalid_date,ERP
STR024,Store_9598,Wellington,South,NZ,,MGR164,,2024-10-12,7604.0,,,,,,,,,2025-08-20,CRM
STR009,,Hamilton,North,AU,Physical,,,2024-03-02,,,,,N,N,invalid_date,-61.424951,,invalid_date,CRM
STR005,Store_9600,Auckland,South,NZ,Physical,,invalid_date,2025-08-02,2679.0,,,122830.22,Y,Y,2024-03-04,,,2024-05-05,CRM
STR012,Store_9601,Auckland,South,AU,,MGR4,2025-01-10,2024-09-12,7558.0,,,102169.18,N,Y,,-29.827446,,2025-06-14,ERP
STR009,Store_9602,Christchurch,North,,,,invalid_date,,,,,,N,N,,83.245198,-174.935583,,CRM
STR020,Store_9603,,South,NZ,Physical,,,2024-02-17,,,46366.14,,Y,Y,invalid_date,,-63.877479,invalid_date,
STR008,Store_9604,,South,NZ,Ecommerce,MGR98,,,3029.0,9.0,,,Y,Y,,82.238694,,2025-09-15,CRM
STR004,,Hamilton,North,AU,Ecommerce,,2024-09-21,invalid_date,,29.0,,,,Y,invalid_date,,,,ERP
STR024,,,South,AU,Physical,MGR175,2025-10-10,invalid_date,,,,278794.83,,Y,,-43.034339,-84.714333,2024-11-09,
STR001,,Hamilton,,,Ecommerce,MGR233,invalid_date,2024-09-23,,,22945.59,,Y,,2025-07-05,78.643151,-67.949609,2024-07-25,CRM
STR008,Store_9608,,North,,Ecommerce,MGR353,,2025-08-06,,,44488.87,166362.16,N,N,2025-06-04,,-63.562892,invalid_date,CRM
STR009,,,,NZ,,MGR41,,2024-07-05,,,8265.9,,Y,Y,,,,,CRM
STR017,Store_9610,Hamilton,,,Physical,,invalid_date,invalid_date,7701.0,21.0,6289.34,424021.03,,,,,62.222584,,ERP
STR030,Store_9611,Hamilton,North,AU,,MGR231,invalid_date,2024-09-13,,,41259.63,,N,,invalid_date,,,,
STR010,,Wellington,North,NZ,Ecommerce,,invalid_date,2025-09-17,7161.0,14.0,,,,,,3.864733,,invalid_date,ERP
STR004,,Auckland,North,,,,,invalid_date,,33.0,31845.45,,,Y,invalid_date,,,,ERP
STR019,Store_9614,Christchurch,North,,Physical,,2025-10-22,invalid_date,,16.0,,341298.9,N,Y,2025-05-09,-74.070698,,invalid_date,
STR011,,Auckland,South,,Ecommerce,,invalid_date,,,38.0,45398.43,,N,Y,2025-02-09,,,2024-08-17,CRM
STR025,,,North,NZ,,,invalid_date,,4959.0,22.0,,,N,N,2025-04-22,0.269614,174.637155,invalid_date,CRM
STR002,,,,,Ecommerce,,invalid_date,invalid_date,,6.0,,421035.63,N,N,,-77.404324,85.293622,,ERP
STR011,Store_9618,Auckland,North,AU,Ecommerce,MGR7,,,,43.0,,225937.02,,,invalid_date,,9.974468,,
STR027,,Christchurch,North,,,,,2024-08-31,,,,,,Y,,,-55.574396,invalid_date,
STR011,,Wellington,South,,,MGR477,2024-12-24,,1523.0,,18822.45,,N,,2025-04-03,,-95.589014,,ERP
STR006,,Auckland,,,Ecommerce,,,invalid_date,2762.0,,,,N,N,2024-08-04,-17.973405,-11.169944,invalid_date,ERP
STR001,,Wellington,North,AU,Physical,MGR287,2025-10-02,,,43.0,37868.19,435555.83,N,N,,70.592136,,,CRM
STR001,Store_9623,Hamilton,North,AU,,,invalid_date,,,20.0,,,N,,,65.050699,,invalid_date,ERP
STR017,,,,NZ,Physical,,2025-07-30,,,,,,,N,2024-03-16,73.470496,177.578363,invalid_date,
STR027,,Wellington,,NZ,Physical,,2024-11-11,,,,,,,,,-49.01656,,2024-07-01,
STR014,,Wellington,North,AU,Physical,MGR282,,,4889.0,16.0,,,Y,Y,,,-140.442312,invalid_date,ERP
STR008,,Auckland,,,,,,,9037.0,,,347151.35,,,2024-07-01,20.67449,,,ERP
STR019,,,,,,MGR199,,invalid_date,1141.0,,18331.87,207721.93,,N,,,148.948013,invalid_date,CRM
STR016,Store_9629,Christchurch,,,Physical,MGR207,,,6376.0,46.0,,,,Y,invalid_date,,-23.992122,,ERP
STR022,,Christchurch,,,Physical,,invalid_date,invalid_date,,43.0,,,Y,N,,,51.26921,,CRM
STR027,Store_9631,Hamilton,South,NZ,Physical,,2025-10-18,2025-02-06,,,,354411.87,,N,invalid_date,-32.128711,,invalid_date,
STR011,,Auckland,,,Ecommerce,MGR436,2025-06-19,invalid_date,,42.0,,,N,Y,2024-02-14,46.167102,,2025-11-10,
STR004,Store_9633,Christchurch,South,,Physical,MGR289,2025-01-21,2024-01-08,,,,,Y,,invalid_date,-69.588661,,2025-11-26,
STR016,,,North,AU,Ecommerce,MGR22,,2025-02-02,,,34497.99,,,,invalid_date,-29.315251,,2024-03-31,CRM
STR022,Store_9635,Hamilton,,AU,Ecommerce,MGR20,invalid_date,,,,15739.55,,N,Y,,,-165.507507,invalid_date,CRM
STR008,,Wellington,North,AU,,MGR351,2024-06-10,2024-12-11,4423.0,36.0,26626.92,,N,,2025-02-22,,53.307062,2024-07-04,ERP
STR003,Store_9637,Auckland,North,AU,,MGR66,,2024-05-21,1263.0,23.0,,,N,N,2024-02-19,5.058565,15.879547,,ERP
STR019,,Auckland,North,AU,Physical,,2025-11-11,,,40.0,,,,N,invalid_date,-76.642861,,invalid_date,ERP
STR029,Store_9639,Wellington,,AU,Ecommerce,MGR168,invalid_date,invalid_date,,47.0,25599.02,156909.79,Y,N,invalid_date,,172.81697,2025-09-09,ERP
STR009,Store_9640,Hamilton,,,Physical,MGR177,,invalid_date,6785.0,19.0,15891.37,425840.2,Y,,,,-61.235376,2025-02-24,CRM
STR017,Store_9641,Wellington,,AU,,,2025-04-15,2025-03-04,2613.0,17.0,,,Y,N,invalid_date,8.081141,-100.124399,,CRM
STR014,,Christchurch,North,,Ecommerce,MGR204,2024-08-12,2024-04-10,8210.0,,,376181.62,N,,,,-101.280122,invalid_date,CRM
STR028,,Wellington,,NZ,Ecommerce,MGR422,,invalid_date,,26.0,,,,,invalid_date,,,2024-12-02,CRM
STR011,Store_9644,,South,NZ,Ecommerce,MGR170,2024-03-01,invalid_date,5972.0,,11756.41,,Y,,2025-05-02,-3.776085,-43.665615,2024-05-27,CRM
STR018,,Wellington,,,Ecommerce,MGR420,,,1159.0,,,251747.99,Y,Y,invalid_date,,,2025-05-04,
STR009,,Hamilton,South,,Physical,,2024-08-20,,5482.0,,30614.6,,Y,,invalid_date,63.876796,,,
STR001,,Christchurch,North,,,,2025-08-29,2024-12-04,3469.0,30.0,,,Y,Y,2024-11-27,,,,ERP
STR013,,Christchurch,,AU,,MGR194,,,,,,,Y,,2024-12-15,,,2025-11-06,CRM
STR015,Store_9649,Hamilton,North,,,MGR130,,invalid_date,,30.0,,,Y,Y,,58.952395,,2025-04-06,ERP
STR025,Store_9650,Christchurch,North,,Physical,,invalid_date,2024-11-11,3720.0,30.0,,,N,N,,,169.156375,,CRM
STR023,Store_9651,Wellington,South,AU,Ecommerce,,2025-05-17,,,45.0,,,,Y,invalid_date,,2.204658,,
STR002,Store_9652,,,AU,Physical,MGR205,2024-02-19,,3818.0,35.0,,326220.36,N,,invalid_date,,58.986104,invalid_date,CRM
STR017,Store_9653,,North,NZ,Physical,MGR305,2024-03-15,2024-12-07,2868.0,,24761.87,304522.51,Y,Y,2024-03-27,,,2024-07-01,CRM
STR025,Store_9654,Auckland,,NZ,Physical,MGR287,2024-06-09,invalid_date,3801.0,43.0,,123833.5,Y,Y,,-13.187673,169.050432,invalid_date,ERP
STR022,Store_9655,,,,Ecommerce,,invalid_date,2024-08-22,,,19925.65,219192.65,,N,2024-01-18,,68.641093,invalid_date,ERP
STR022,Store_9656,Christchurch,North,AU,Physical,MGR120,,invalid_date,,32.0,,,Y,N,invalid_date,,55.241944,,CRM
STR027,Store_9657,Hamilton,North,AU,Physical,,2025-01-27,,8524.0,11.0,,363544.74,Y,,invalid_date,,-127.444184,2024-08-15,CRM
STR018,Store_9658,Hamilton,South,,Physical,,2024-09-29,invalid_date,1351.0,26.0,25163.94,,N,,invalid_date,,151.546809,,CRM
STR021,Store_9659,,South,NZ,Physical,,invalid_date,,,8.0,4357.23,289510.72,N,,invalid_date,,-104.428135,invalid_date,ERP
STR013,,Wellington,,NZ,Ecommerce,MGR307,,2025-04-27,,,4981.26,207976.97,,Y,2024-07-04,-71.71444,,2024-11-26,ERP
STR001,Store_9661,Wellington,,AU,,,invalid_date,invalid_date,,,35059.72,267275.53,N,Y,2024-06-04,40.109552,-1.594962,invalid_date,ERP
STR028,,Auckland,,NZ,Physical,,2025-09-21,2025-04-11,5474.0,,33317.44,326888.06,,,2024-08-23,,27.749858,invalid_date,ERP
STR003,,Wellington,South,,Ecommerce,MGR295,invalid_date,invalid_date,2022.0,,,316647.73,Y,N,2024-03-29,-89.183937,,2025-03-24,
STR025,,Christchurch,South,NZ,Ecommerce,,,invalid_date,5422.0,16.0,,353680.64,Y,N,2024-07-22,31.394556,158.174278,invalid_date,
STR021,Store_9665,Christchurch,,,Ecommerce,,2025-08-31,,5846.0,17.0,,,N,N,invalid_date,-34.047076,-9.443526,2024-07-03,
STR003,,,,AU,Ecommerce,MGR248,2025-02-10,2024-08-10,,34.0,33713.75,,Y,,2024-10-29,56.643759,,,
STR030,Store_9667,Auckland,North,,Physical,,invalid_date,2025-11-06,,,,,N,Y,,-82.795702,32.35584,2024-11-21,
STR028,Store_9668,Christchurch,South,NZ,Ecommerce,MGR133,2024-12-04,,,,,,Y,Y,2024-03-15,-66.701706,,invalid_date,ERP
STR007,,Auckland,North,,Physical,,2024-06-03,invalid_date,,,28394.29,453546.79,,Y,2025-07-27,-59.329615,,invalid_date,
STR011,,Wellington,South,AU,,,invalid_date,invalid_date,,45.0,,,,Y,2024-05-16,84.182792,-177.347736,invalid_date,ERP
STR013,,Christchurch,,AU,Ecommerce,,,invalid_date,6874.0,33.0,47903.5,,N,Y,2025-08-02,-65.399952,,invalid_date,
STR018,,Auckland,South,NZ,Physical,,,,,,18622.07,107026.42,,,invalid_date,,,2025-04-20,ERP
STR001,Store_9673,Hamilton,South,NZ,Physical,MGR154,invalid_date,,3733.0,,,,Y,Y,,33.027982,,invalid_date,
STR007,Store_9674,Hamilton,,,Ecommerce,MGR272,,,,,35429.53,152227.46,,Y,invalid_date,,,2024-07-18,CRM
STR009,,,,NZ,,,,invalid_date,,44.0,3449.94,192968.44,N,Y,2024-02-21,,,invalid_date,CRM
STR020,,Hamilton,South,,Physical,,,invalid_date,,39.0,,154717.97,,Y,invalid_date,-35.282137,,,CRM
STR006,,Christchurch,North,NZ,Physical,MGR338,,invalid_date,,,32769.56,,Y,Y,2025-07-23,-73.559483,92.07076,,CRM
STR012,,Hamilton,,,Physical,,,2024-12-19,4257.0,,39964.85,,Y,Y,invalid_date,-75.221888,137.172242,invalid_date,
STR002,,Hamilton,North,,Physical,MGR435,invalid_date,invalid_date,,,48296.99,,Y,,invalid_date,-45.763667,-114.647237,2024-03-26,CRM
STR020,Store_9680,Auckland,South,AU,Ecommerce,MGR360,2024-03-20,invalid_date,,,35259.81,,N,Y,invalid_date,,-98.388815,,CRM
STR022,Store_9681,Hamilton,,NZ,,MGR215,2025-07-28,invalid_date,9312.0,11.0,29247.04,,N,,2025-05-11,,,2024-04-24,ERP
STR014,Store_9682,Wellington,,AU,Ecommerce,MGR72,invalid_date,2025-07-11,,,36315.51,,Y,Y,,,85.188891,invalid_date,
STR013,Store_9683,Auckland,North,,,,invalid_date,invalid_date,,19.0,33010.52,401480.97,N,N,invalid_date,56.921109,-116.867849,invalid_date,
STR004,Store_9684,Wellington,,NZ,Physical,MGR303,,invalid_date,,34.0,11448.84,,,Y,invalid_date,,,invalid_date,ERP
STR024,,,,,Ecommerce,,2025-03-17,,6511.0,29.0,,148714.88,,Y,invalid_date,67.464542,54.597986,,
STR005,,Christchurch,,NZ,Ecommerce,,invalid_date,2025-10-06,,26.0,,,N,Y,2024-07-29,,,2024-02-18,CRM
STR009,,Hamilton,North,NZ,Ecommerce,,2025-11-09,invalid_date,,35.0,25904.45,,Y,,invalid_date,,-123.49641,,CRM
STR022,,Christchurch,South,NZ,,,2024-12-09,2024-10-26,3793.0,10.0,2533.59,,,,invalid_date,,,2024-06-25,
STR022,,Auckland,North,AU,Physical,,,2025-08-29,,43.0,,,Y,N,invalid_date,,-173.562351,invalid_date,ERP
STR021,,Wellington,,,,,2024-03-11,invalid_date,7072.0,,,,,,invalid_date,,-119.213782,2025-08-10,
STR024,,Wellington,,,,MGR301,invalid_date,,3247.0,16.0,28983.2,,,,,-77.147173,,invalid_date,CRM
STR020,Store_9692,Wellington,South,NZ,Physical,,2024-10-03,2024-02-11,8620.0,,11259.84,450167.92,Y,Y,2025-11-03,-37.567342,-98.070204,invalid_date,ERP
STR005,Store_9693,Auckland,South,AU,Ecommerce,,,2024-06-08,6091.0,,49121.18,,N,N,invalid_date,,,,ERP
STR005,,Wellington,South,NZ,Ecommerce,MGR273,2024-11-30,invalid_date,,,38083.96,367808.34,Y,,,-65.26216,,,ERP
STR010,Store_9695,Wellington,South,,Ecommerce,MGR64,invalid_date,,3117.0,,,,N,N,invalid_date,-10.702185,95.531778,2024-04-13,ERP
STR020,,Wellington,,NZ,,MGR295,invalid_date,invalid_date,,,7207.07,,N,Y,,-56.613773,,2025-09-27,CRM
STR023,,Christchurch,,NZ,Ecommerce,MGR211,invalid_date,,5602.0,24.0,13766.9,320417.1,,Y,2025-04-19,-59.210201,-74.972213,,CRM
STR008,,Auckland,South,NZ,Physical,,,invalid_date,2333.0,39.0,42795.01,103413.59,Y,,2025-04-10,-53.125635,,2025-04-15,
STR013,Store_9699,Hamilton,South,NZ,,MGR18,,invalid_date,,32.0,27374.66,117843.23,,,invalid_date,,,invalid_date,CRM
STR003,Store_9700,Christchurch,North,AU,Physical,MGR199,,,1680.0,,6108.84,,,,,64.392713,,2024-05-30,CRM
STR014,Store_9701,,South,NZ,,MGR245,2025-06-04,invalid_date,,,34444.7,456495.18,Y,,invalid_date,61.34066,-140.79575,2025-09-27,
STR017,,,,AU,Ecommerce,MGR268,2025-11-16,,4364.0,,,,Y,Y,invalid_date,,41.252846,,ERP
STR003,Store_9703,Wellington,South,NZ,,,invalid_date,2025-05-14,,26.0,,,N,Y,,69.443138,108.599906,invalid_date,ERP
STR027,Store_9704,Christchurch,South,NZ,Ecommerce,,,invalid_date,3237.0,,,,Y,N,2025-10-24,-61.766746,-94.179771,invalid_date,
STR012,,Auckland,South,AU,,MGR166,2025-07-04,,,,22919.4,,N,Y,,-48.809102,,2024-08-03,CRM
STR024,Store_9706,Wellington,North,AU,Ecommerce,MGR344,,2024-12-13,,6.0,11106.66,,,,invalid_date,73.604661,-93.113538,invalid_date,CRM
STR023,,,South,NZ,,MGR432,,,4706.0,32.0,31270.2,192523.5,N,,2025-01-12,,15.67511,2025-02-22,ERP
STR023,,Auckland,South,,Ecommerce,MGR462,2024-07-28,invalid_date,,,16377.99,247685.26,Y,,,,-143.876556,,CRM
STR017,Store_9709,Hamilton,North,NZ,Physical,,invalid_date,2024-12-12,,9.0,36991.86,,Y,N,invalid_date,-29.487695,,invalid_date,
STR026,,Hamilton,,,Physical,MGR255,,2025-05-28,6327.0,6.0,,342816.07,Y,N,,,,2024-04-13,CRM
STR026,Store_9711,,South,,,,invalid_date,invalid_date,,,9948.89,,Y,Y,2025-07-21,,-110.351039,,ERP
STR022,,Christchurch,,AU,Ecommerce,,2025-06-05,2025-11-14,,41.0,,126084.77,,N,,,,,ERP
STR002,,Wellington,,,,,,2024-05-08,,,42213.26,,,N,invalid_date,-44.627013,,2024-10-21,ERP
STR003,Store_9714,Wellington,South,AU,,MGR129,2024-06-15,invalid_date,3469.0,,,316959.64,N,Y,2024-11-09,,135.201459,,CRM
STR005,,Hamilton,North,AU,,MGR303,,2025-05-18,,,26770.81,,Y,,,-69.180193,66.027709,invalid_date,CRM
STR023,,,,NZ,Ecommerce,MGR75,2025-07-02,,,,37658.13,,Y,N,2024-08-22,,,invalid_date,CRM
STR023,,Auckland,South,AU,Ecommerce,MGR40,2025-03-18,2025-10-05,,,24140.36,272296.2,,,invalid_date,,99.634398,invalid_date,ERP
STR004,,Wellington,,AU,Ecommerce,,invalid_date,2025-09-28,,21.0,,,,Y,,-71.7741,,2025-09-27,CRM
STR020,Store_9719,,South,NZ,Physical,MGR492,invalid_date,invalid_date,5961.0,,,458646.68,Y,Y,invalid_date,,,2024-04-29,ERP
STR024,Store_9720,,South,NZ,Ecommerce,,invalid_date,invalid_date,,,,,N,,invalid_date,6.944034,,,ERP
STR015,Store_9721,Wellington,,AU,Ecommerce,MGR387,,invalid_date,,,45859.51,138643.4,N,Y,,-81.26837,,invalid_date,ERP
STR006,,Christchurch,South,,Physical,,,2025-08-27,9534.0,37.0,27230.32,,N,,2024-03-21,75.696328,,2024-09-07,CRM
STR019,Store_9723,Christchurch,,,Physical,,invalid_date,,,19.0,,110472.45,N,N,2025-08-17,,179.426889,,ERP
STR002,,Hamilton,South,AU,,,,,,,,227396.1,Y,Y,,38.436046,,2024-02-20,ERP
STR016,,Wellington,,,,,,invalid_date,2297.0,,28723.1,409828.33,Y,,invalid_date,,125.866091,invalid_date,CRM
STR012,,Auckland,,NZ,,,,,,12.0,,,,N,,,-75.708864,2025-02-26,ERP
STR024,Store_9727,Christchurch,,AU,Ecommerce,MGR333,2024-12-24,2024-09-07,,,,329384.85,N,Y,invalid_date,,-54.874246,invalid_date,ERP
STR013,,Auckland,North,NZ,Physical,MGR367,invalid_date,2024-01-02,,38.0,12250.86,423772.66,,,2025-01-15,-6.192944,-79.908656,invalid_date,CRM
STR022,,Auckland,South,NZ,Physical,,2025-07-02,2024-07-01,5444.0,30.0,41394.92,,,Y,2024-03-08,28.407008,131.242734,invalid_date,
STR026,Store_9730,Auckland,North,NZ,,,invalid_date,invalid_date,7136.0,45.0,34497.73,325024.84,N,,,-41.580738,-79.310916,,
STR011,Store_9731,Hamilton,South,,Physical,,invalid_date,invalid_date,,,,242140.72,Y,Y,,,,2025-10-01,ERP
STR012,Store_9732,Christchurch,,,Physical,,,,8216.0,38.0,,,Y,N,,-83.42446,,invalid_date,CRM
STR014,Store_9733,Wellington,South,AU,,MGR202,2024-03-12,invalid_date,5232.0,9.0,27066.48,125108.22,,Y,,,5.744094,,CRM
STR012,,,South,NZ,,MGR447,,invalid_date,,,,,,,,-11.228202,-124.055603,2024-11-05,
STR024,Store_9735,Hamilton,North,,Ecommerce,MGR475,invalid_date,2025-09-16,,50.0,22914.97,,Y,Y,2025-10-05,,,invalid_date,
STR030,Store_9736,Christchurch,South,AU,Physical,MGR401,,2024-01-24,,9.0,,,Y,Y,,,-169.356387,invalid_date,
STR002,,Hamilton,South,NZ,Ecommerce,MGR176,,2024-07-11,,,41972.5,183551.87,N,N,invalid_date,-68.793848,104.292482,2025-05-14,ERP
STR002,,Auckland,North,,Ecommerce,MGR397,invalid_date,invalid_date,9538.0,27.0,,,N,N,2024-12-10,-79.688549,,invalid_date,ERP
STR020,,Auckland,,NZ,,,2024-11-20,,1235.0,50.0,,,N,,invalid_date,-67.825611,159.305573,,CRM
STR020,Store_9740,Christchurch,North,NZ,,MGR124,2024-09-24,,,,20718.67,296453.06,,,invalid_date,76.412065,-100.659711,2024-06-05,CRM
STR026,Store_9741,Wellington,North,,Ecommerce,,,2025-05-13,,,,402836.08,Y,,,,68.724922,,CRM
STR030,Store_9742,,South,AU,Physical,,invalid_date,,9609.0,47.0,3802.64,145808.43,N,Y,,42.678315,-44.541835,,ERP
STR008,,Wellington,,,Physical,MGR94,,,,25.0,48961.08,,,N,2025-04-30,,,invalid_date,
STR018,Store_9744,,,,,MGR62,2025-10-05,invalid_date,7424.0,,,177675.06,,N,invalid_date,-34.653206,123.693553,invalid_date,CRM
STR003,,Christchurch,,AU,Physical,MGR338,,2024-06-15,1816.0,17.0,,,,N,2024-06-07,-25.356643,,invalid_date,
STR024,,Christchurch,,,,MGR375,invalid_date,invalid_date,8754.0,38.0,,,,N,2024-04-22,,-22.396197,2025-04-13,
STR021,Store_9747,Hamilton,South,,Ecommerce,,invalid_date,invalid_date,5181.0,39.0,,155701.89,N,Y,2025-10-04,4.16195,,2024-12-15,ERP
STR012,,Christchurch,South,NZ,Physical,MGR437,,invalid_date,7970.0,45.0,6836.29,,N,Y,2024-04-24,-0.847493,33.134949,2025-07-14,
STR021,Store_9749,Wellington,North,NZ,,MGR425,,2025-08-21,5909.0,,,,N,Y,,,149.115192,invalid_date,ERP
STR016,Store_9750,Wellington,,NZ,Physical,,2025-02-02,,,,33769.76,376258.36,,Y,2024-08-04,,,2024-06-30,ERP
STR025,,,,NZ,,,,2025-04-08,8467.0,10.0,5818.92,305410.63,Y,Y,2025-11-25,-25.25811,,2024-07-11,CRM
STR012,Store_9752,Hamilton,North,AU,Ecommerce,MGR294,2025-09-10,,7235.0,31.0,,,Y,,2024-10-21,,-104.491886,,
STR013,,Hamilton,,,,MGR183,invalid_date,invalid_date,,6.0,,268676.78,N,Y,invalid_date,,,invalid_date,
STR026,,Christchurch,,,Ecommerce,,,invalid_date,9077.0,,3909.79,486312.92,,Y,2024-10-23,46.905784,,2024-04-07,
STR021,,Wellington,North,NZ,,MGR68,invalid_date,invalid_date,,,,448772.6,N,Y,invalid_date,,160.397544,invalid_date,ERP
STR001,,Christchurch,North,NZ,Ecommerce,MGR10,,2024-01-25,,,,,N,,invalid_date,51.865967,36.259892,2024-04-23,
STR029,Store_9757,Christchurch,South,AU,,MGR175,,,8587.0,16.0,,280123.5,Y,N,,,,invalid_date,ERP
STR029,,Wellington,,NZ,,MGR45,2024-02-18,invalid_date,2771.0,,,,Y,N,2024-06-28,,,,
STR023,,Christchurch,South,AU,,,invalid_date,,3553.0,,,,N,Y,,15.085839,,,
STR004,,Auckland,South,NZ,Ecommerce,,2024-04-09,2024-12-09,,,9249.97,,Y,Y,invalid_date,9.739151,179.168737,invalid_date,
STR004,Store_9761,,South,NZ,Physical,,,2025-02-24,3934.0,23.0,,,N,,invalid_date,72.150353,,invalid_date,ERP
STR004,Store_9762,Wellington,North,NZ,Physical,MGR124,2025-06-15,,,,22429.58,332553.65,,N,2025-09-15,85.613486,46.288671,invalid_date,ERP
STR010,Store_9763,,,NZ,,,,2025-07-16,,31.0,16517.84,,N,,2024-07-14,-71.951112,176.115822,,
STR024,,,South,NZ,Physical,,invalid_date,invalid_date,5467.0,48.0,41850.25,,N,N,,-54.835083,,2025-04-21,CRM
STR023,Store_9765,Wellington,,,Ecommerce,,2025-09-03,invalid_date,1040.0,15.0,,,Y,Y,invalid_date,14.628436,-73.347221,2024-05-18,ERP
STR018,,Wellington,,AU,,MGR109,2024-11-30,invalid_date,,,,,Y,Y,2024-02-23,34.910895,-44.149193,,ERP
STR017,,,,AU,,,invalid_date,2024-12-07,5923.0,43.0,7199.14,319798.85,,N,2024-01-31,,-37.485407,2024-02-22,ERP
STR004,,Hamilton,,AU,Physical,MGR475,,2025-02-23,9896.0,46.0,48658.31,,Y,Y,invalid_date,,-156.952811,,
STR015,Store_9769,Auckland,North,,,MGR493,2025-05-17,2025-07-10,9071.0,20.0,24596.2,,,N,,-69.157434,,invalid_date,ERP
STR013,Store_9770,,North,,Physical,,2024-04-03,invalid_date,7953.0,,13575.0,351085.6,,,,62.388793,,invalid_date,
STR021,Store_9771,Auckland,North,,Physical,,,invalid_date,,44.0,38916.99,352692.02,,Y,2025-06-10,41.149415,154.22387,,ERP
STR017,Store_9772,Wellington,South,AU,,MGR485,2024-02-08,invalid_date,,,26007.58,,,N,2025-11-23,12.184104,,,
STR007,,Wellington,South,AU,Ecommerce,MGR288,2025-02-06,2025-03-19,,,13288.68,268838.42,,Y,2025-09-05,-65.543751,,invalid_date,
STR016,Store_9774,,,NZ,Ecommerce,MGR486,,,,,5385.2,,,,invalid_date,,-99.511834,2024-11-03,CRM
STR012,Store_9775,Wellington,North,AU,Ecommerce,,,invalid_date,7825.0,35.0,,431519.27,,N,invalid_date,,,2024-06-27,
STR022,,Wellington,,NZ,Ecommerce,,invalid_date,invalid_date,2196.0,,33152.91,426138.92,Y,,2025-07-18,-87.33,,,ERP
STR029,,Christchurch,South,AU,,MGR433,,,4759.0,41.0,,,,Y,2025-08-24,55.263867,142.88864,invalid_date,CRM
STR023,Store_9778,Wellington,South,NZ,,MGR16,invalid_date,2025-09-20,,24.0,,446398.59,N,Y,,-39.085216,-140.714392,invalid_date,CRM
STR018,Store_9779,Wellington,North,NZ,Ecommerce,,,2024-07-08,,50.0,33478.43,,N,,invalid_date,-42.771806,,invalid_date,ERP
STR022,,Auckland,,NZ,Physical,MGR436,,2025-03-21,2481.0,,,211372.75,,Y,invalid_date,,-35.840245,,ERP
STR018,,Christchurch,South,NZ,,MGR34,2024-04-08,,5016.0,,9620.49,451114.77,Y,N,,-66.918313,7.528779,2024-12-27,
STR007,Store_9782,Hamilton,,AU,Ecommerce,,,2024-05-12,,20.0,,368485.89,,Y,invalid_date,,126.499821,2025-10-29,
STR020,,Auckland,,NZ,Ecommerce,,2025-02-10,2024-12-17,5148.0,,26859.96,,,Y,2024-10-28,62.060566,,,
STR011,,Wellington,South,,Physical,MGR188,invalid_date,invalid_date,,,22548.8,454620.71,N,N,invalid_date,,,,
STR002,Store_9785,Auckland,North,NZ,,,2024-04-29,2024-04-08,6828.0,42.0,8297.98,,,Y,,,,invalid_date,ERP
STR023,,Wellington,North,NZ,,,invalid_date,invalid_date,9189.0,9.0,,,,Y,,30.811973,,invalid_date,CRM
STR024,,Wellington,,,,MGR296,invalid_date,,,,46126.77,471029.28,N,Y,invalid_date,,-37.783508,2025-05-13,
STR003,,,,NZ,Ecommerce,MGR92,invalid_date,2024-01-30,,47.0,16379.8,,,Y,,-35.644988,-10.580794,invalid_date,CRM
STR012,,Hamilton,,AU,,,2025-09-12,invalid_date,,,3181.77,,,N,,-85.393942,,,CRM
STR017,,Hamilton,,AU,Physical,MGR10,2025-08-24,2024-10-03,5902.0,,9405.42,,Y,N,invalid_date,64.753775,-75.471258,,
STR008,,Wellington,North,,Ecommerce,,invalid_date,,7562.0,,,479257.76,Y,,,-6.87721,,,
STR013,,Christchurch,North,,Ecommerce,,,,5206.0,,,,N,N,,60.149513,77.931999,invalid_date,ERP
STR016,Store_9793,Auckland,South,AU,Physical,,2024-08-07,invalid_date,3377.0,50.0,49522.93,,N,N,2025-03-28,-78.3027,-140.687617,,CRM
STR006,Store_9794,Auckland,,AU,Ecommerce,MGR456,,invalid_date,1052.0,10.0,,,,,2025-09-07,,,2024-10-28,
STR001,,Hamilton,North,,,,,2025-10-21,2884.0,,,316369.97,Y,,,,,invalid_date,CRM
STR003,Store_9796,Wellington,South,AU,Ecommerce,MGR354,invalid_date,invalid_date,,,,243125.2,N,,2025-07-31,,-1.618992,,CRM
